attack_type,max_iter,learning_rate,targeted,target_strategy,target_class,dataset_label,identity_id,identity_name,identity_dir,source_image_path,adversarial_image_path,linf,mean_abs_perturbation,clean_pred_class,adv_pred_class,clean_confidence,adv_confidence
cw_linf,10,0.01,False,none,-1,18,n009040,"""Wu_Chun""",018_n009040_Wu_Chun,dataset/clean_cropped/NN1/018_n009040_Wu_Chun/0002.tiff,dataset/attacks/NN1/error_generic/cw/018_n009040_Wu_Chun/0002.tiff,0.005,0.003564,8404,8625,0.7732222676277161,0.204840749502182
cw_linf,10,0.01,False,none,-1,18,n009040,"""Wu_Chun""",018_n009040_Wu_Chun,dataset/clean_cropped/NN1/018_n009040_Wu_Chun/0003.tiff,dataset/attacks/NN1/error_generic/cw/018_n009040_Wu_Chun/0003.tiff,0.005,0.003776,8404,5650,0.40154218673706055,0.0018473569070920348
cw_linf,10,0.01,False,none,-1,18,n009040,"""Wu_Chun""",018_n009040_Wu_Chun,dataset/clean_cropped/NN1/018_n009040_Wu_Chun/0004.tiff,dataset/attacks/NN1/error_generic/cw/018_n009040_Wu_Chun/0004.tiff,0.005,0.003023,8404,3843,0.6109435558319092,0.05078847333788872
cw_linf,10,0.01,False,none,-1,18,n009040,"""Wu_Chun""",018_n009040_Wu_Chun,dataset/clean_cropped/NN1/018_n009040_Wu_Chun/0005.tiff,dataset/attacks/NN1/error_generic/cw/018_n009040_Wu_Chun/0005.tiff,0.005,0.003571,8404,8625,0.41217896342277527,0.02101033739745617
cw_linf,10,0.01,False,none,-1,18,n009040,"""Wu_Chun""",018_n009040_Wu_Chun,dataset/clean_cropped/NN1/018_n009040_Wu_Chun/0006.tiff,dataset/attacks/NN1/error_generic/cw/018_n009040_Wu_Chun/0006.tiff,0.005,0.003206,8404,3843,0.5058684945106506,0.1482073962688446
cw_linf,10,0.01,False,none,-1,18,n009040,"""Wu_Chun""",018_n009040_Wu_Chun,dataset/clean_cropped/NN1/018_n009040_Wu_Chun/0008.tiff,dataset/attacks/NN1/error_generic/cw/018_n009040_Wu_Chun/0008.tiff,0.005,0.003835,8404,4719,0.6620537638664246,0.05547585338354111
cw_linf,10,0.01,False,none,-1,18,n009040,"""Wu_Chun""",018_n009040_Wu_Chun,dataset/clean_cropped/NN1/018_n009040_Wu_Chun/0009.tiff,dataset/attacks/NN1/error_generic/cw/018_n009040_Wu_Chun/0009.tiff,0.005,0.003508,8404,3843,0.6686010360717773,0.09479427337646484
cw_linf,10,0.01,False,none,-1,19,n006844,"""Paul_Le_Guen""",019_n006844_Paul_Le_Guen,dataset/clean_cropped/NN1/019_n006844_Paul_Le_Guen/0000.tiff,dataset/attacks/NN1/error_generic/cw/019_n006844_Paul_Le_Guen/0000.tiff,0.005,0.003668,6357,1705,0.7167569994926453,0.10475797951221466
cw_linf,10,0.01,False,none,-1,19,n006844,"""Paul_Le_Guen""",019_n006844_Paul_Le_Guen,dataset/clean_cropped/NN1/019_n006844_Paul_Le_Guen/0001.tiff,dataset/attacks/NN1/error_generic/cw/019_n006844_Paul_Le_Guen/0001.tiff,0.010006,0.006916,6357,2745,0.8430657386779785,0.08996162563562393
cw_linf,10,0.01,False,none,-1,19,n006844,"""Paul_Le_Guen""",019_n006844_Paul_Le_Guen,dataset/clean_cropped/NN1/019_n006844_Paul_Le_Guen/0002.tiff,dataset/attacks/NN1/error_generic/cw/019_n006844_Paul_Le_Guen/0002.tiff,0.005,0.004124,6357,3946,0.5204451084136963,0.0006167353130877018
cw_linf,10,0.01,False,none,-1,19,n006844,"""Paul_Le_Guen""",019_n006844_Paul_Le_Guen,dataset/clean_cropped/NN1/019_n006844_Paul_Le_Guen/0003.tiff,dataset/attacks/NN1/error_generic/cw/019_n006844_Paul_Le_Guen/0003.tiff,0.010006,0.006245,6357,8043,0.7393754720687866,0.03782976046204567
cw_linf,10,0.01,False,none,-1,19,n006844,"""Paul_Le_Guen""",019_n006844_Paul_Le_Guen,dataset/clean_cropped/NN1/019_n006844_Paul_Le_Guen/0004.tiff,dataset/attacks/NN1/error_generic/cw/019_n006844_Paul_Le_Guen/0004.tiff,0.010006,0.006894,6357,3037,0.799687922000885,0.09970366209745407
cw_linf,10,0.01,False,none,-1,19,n006844,"""Paul_Le_Guen""",019_n006844_Paul_Le_Guen,dataset/clean_cropped/NN1/019_n006844_Paul_Le_Guen/0005.tiff,dataset/attacks/NN1/error_generic/cw/019_n006844_Paul_Le_Guen/0005.tiff,0.010006,0.006378,6357,3037,0.8675142526626587,0.10311178863048553
cw_linf,10,0.01,False,none,-1,19,n006844,"""Paul_Le_Guen""",019_n006844_Paul_Le_Guen,dataset/clean_cropped/NN1/019_n006844_Paul_Le_Guen/0006.tiff,dataset/attacks/NN1/error_generic/cw/019_n006844_Paul_Le_Guen/0006.tiff,0.005,0.003783,6357,5784,0.22032925486564636,0.0008628721698187292
cw_linf,10,0.01,False,none,-1,19,n006844,"""Paul_Le_Guen""",019_n006844_Paul_Le_Guen,dataset/clean_cropped/NN1/019_n006844_Paul_Le_Guen/0007.tiff,dataset/attacks/NN1/error_generic/cw/019_n006844_Paul_Le_Guen/0007.tiff,0.005,0.004436,6357,3657,0.8591457605361938,0.24092362821102142
cw_linf,10,0.01,False,none,-1,19,n006844,"""Paul_Le_Guen""",019_n006844_Paul_Le_Guen,dataset/clean_cropped/NN1/019_n006844_Paul_Le_Guen/0008.tiff,dataset/attacks/NN1/error_generic/cw/019_n006844_Paul_Le_Guen/0008.tiff,0.010006,0.005829,6357,3796,0.8623186945915222,0.0416872501373291
cw_linf,10,0.01,False,none,-1,19,n006844,"""Paul_Le_Guen""",019_n006844_Paul_Le_Guen,dataset/clean_cropped/NN1/019_n006844_Paul_Le_Guen/0009.tiff,dataset/attacks/NN1/error_generic/cw/019_n006844_Paul_Le_Guen/0009.tiff,0.010006,0.005579,6357,8611,0.7712381482124329,0.20308160781860352
cw_linf,10,0.01,False,none,-1,20,n003179,"""Govinda""",020_n003179_Govinda,dataset/clean_cropped/NN1/020_n003179_Govinda/0000.tiff,dataset/attacks/NN1/error_generic/cw/020_n003179_Govinda/0000.tiff,0.010006,0.005046,2966,6731,0.8809669017791748,0.01645689271390438
cw_linf,10,0.01,False,none,-1,20,n003179,"""Govinda""",020_n003179_Govinda,dataset/clean_cropped/NN1/020_n003179_Govinda/0001.tiff,dataset/attacks/NN1/error_generic/cw/020_n003179_Govinda/0001.tiff,0.005,0.004121,2966,7704,0.32456836104393005,0.0074294572696089745
cw_linf,10,0.01,False,none,-1,20,n003179,"""Govinda""",020_n003179_Govinda,dataset/clean_cropped/NN1/020_n003179_Govinda/0002.tiff,dataset/attacks/NN1/error_generic/cw/020_n003179_Govinda/0002.tiff,0.005,0.003902,2966,3687,0.4702707529067993,0.00487732095643878
cw_linf,10,0.01,False,none,-1,20,n003179,"""Govinda""",020_n003179_Govinda,dataset/clean_cropped/NN1/020_n003179_Govinda/0003.tiff,dataset/attacks/NN1/error_generic/cw/020_n003179_Govinda/0003.tiff,0.005,0.003689,2966,1076,0.9251615405082703,0.27833738923072815
cw_linf,10,0.01,False,none,-1,20,n003179,"""Govinda""",020_n003179_Govinda,dataset/clean_cropped/NN1/020_n003179_Govinda/0004.tiff,dataset/attacks/NN1/error_generic/cw/020_n003179_Govinda/0004.tiff,0.010006,0.004582,2966,6731,0.853935956954956,0.030413351953029633
cw_linf,10,0.01,False,none,-1,20,n003179,"""Govinda""",020_n003179_Govinda,dataset/clean_cropped/NN1/020_n003179_Govinda/0005.tiff,dataset/attacks/NN1/error_generic/cw/020_n003179_Govinda/0005.tiff,0.005,0.004624,2966,5443,0.882454514503479,0.0648808479309082
cw_linf,10,0.01,False,none,-1,20,n003179,"""Govinda""",020_n003179_Govinda,dataset/clean_cropped/NN1/020_n003179_Govinda/0006.tiff,dataset/attacks/NN1/error_generic/cw/020_n003179_Govinda/0006.tiff,0.010006,0.006427,2966,5869,0.9587162733078003,0.028743550181388855
cw_linf,10,0.01,False,none,-1,20,n003179,"""Govinda""",020_n003179_Govinda,dataset/clean_cropped/NN1/020_n003179_Govinda/0007.tiff,dataset/attacks/NN1/error_generic/cw/020_n003179_Govinda/0007.tiff,0.010006,0.005692,2966,146,0.8557648062705994,0.18588338792324066
cw_linf,10,0.01,False,none,-1,20,n003179,"""Govinda""",020_n003179_Govinda,dataset/clean_cropped/NN1/020_n003179_Govinda/0008.tiff,dataset/attacks/NN1/error_generic/cw/020_n003179_Govinda/0008.tiff,0.010006,0.005744,2966,146,0.8132503032684326,0.09992961585521698
cw_linf,10,0.01,False,none,-1,20,n003179,"""Govinda""",020_n003179_Govinda,dataset/clean_cropped/NN1/020_n003179_Govinda/0009.tiff,dataset/attacks/NN1/error_generic/cw/020_n003179_Govinda/0009.tiff,0.005,0.003283,2966,3687,0.7445343732833862,0.05916706472635269
cw_linf,10,0.01,False,none,-1,21,n000932,"""Begüm_Birgören""",021_n000932_Beg_m_Birg_ren,dataset/clean_cropped/NN1/021_n000932_Beg_m_Birg_ren/0000.tiff,dataset/attacks/NN1/error_generic/cw/021_n000932_Beg_m_Birg_ren/0000.tiff,0.010006,0.005681,884,7577,0.7670403718948364,0.03833680972456932
cw_linf,10,0.01,False,none,-1,21,n000932,"""Begüm_Birgören""",021_n000932_Beg_m_Birg_ren,dataset/clean_cropped/NN1/021_n000932_Beg_m_Birg_ren/0001.tiff,dataset/attacks/NN1/error_generic/cw/021_n000932_Beg_m_Birg_ren/0001.tiff,0.010006,0.005433,884,1278,0.8587825894355774,0.06398947536945343
cw_linf,10,0.01,False,none,-1,21,n000932,"""Begüm_Birgören""",021_n000932_Beg_m_Birg_ren,dataset/clean_cropped/NN1/021_n000932_Beg_m_Birg_ren/0002.tiff,dataset/attacks/NN1/error_generic/cw/021_n000932_Beg_m_Birg_ren/0002.tiff,0.005,0.00348,884,3081,0.3841451406478882,0.005583185236901045
cw_linf,10,0.01,False,none,-1,21,n000932,"""Begüm_Birgören""",021_n000932_Beg_m_Birg_ren,dataset/clean_cropped/NN1/021_n000932_Beg_m_Birg_ren/0003.tiff,dataset/attacks/NN1/error_generic/cw/021_n000932_Beg_m_Birg_ren/0003.tiff,0.015019,0.005589,884,1278,0.8513951897621155,0.09500531107187271
cw_linf,10,0.01,False,none,-1,21,n000932,"""Begüm_Birgören""",021_n000932_Beg_m_Birg_ren,dataset/clean_cropped/NN1/021_n000932_Beg_m_Birg_ren/0004.tiff,dataset/attacks/NN1/error_generic/cw/021_n000932_Beg_m_Birg_ren/0004.tiff,0.015023,0.005618,884,7597,0.8846418857574463,0.20158763229846954
cw_linf,10,0.01,False,none,-1,21,n000932,"""Begüm_Birgören""",021_n000932_Beg_m_Birg_ren,dataset/clean_cropped/NN1/021_n000932_Beg_m_Birg_ren/0005.tiff,dataset/attacks/NN1/error_generic/cw/021_n000932_Beg_m_Birg_ren/0005.tiff,0.005,0.004024,884,3151,0.09675896912813187,7.242680567287607e-06
cw_linf,10,0.01,False,none,-1,21,n000932,"""Begüm_Birgören""",021_n000932_Beg_m_Birg_ren,dataset/clean_cropped/NN1/021_n000932_Beg_m_Birg_ren/0007.tiff,dataset/attacks/NN1/error_generic/cw/021_n000932_Beg_m_Birg_ren/0007.tiff,0.005,0.003822,884,4900,0.3715760409832001,0.00037837494164705276
cw_linf,10,0.01,False,none,-1,21,n000932,"""Begüm_Birgören""",021_n000932_Beg_m_Birg_ren,dataset/clean_cropped/NN1/021_n000932_Beg_m_Birg_ren/0008.tiff,dataset/attacks/NN1/error_generic/cw/021_n000932_Beg_m_Birg_ren/0008.tiff,0.005,0.003507,884,2296,0.8204055428504944,0.05450339615345001
cw_linf,10,0.01,False,none,-1,22,n005752,"""Martín_Cáceres""",022_n005752_Mart_n_C_ceres,dataset/clean_cropped/NN1/022_n005752_Mart_n_C_ceres/0000.tiff,dataset/attacks/NN1/error_generic/cw/022_n005752_Mart_n_C_ceres/0000.tiff,0.010006,0.006794,5321,534,0.8200904130935669,0.01750548556447029
cw_linf,10,0.01,False,none,-1,22,n005752,"""Martín_Cáceres""",022_n005752_Mart_n_C_ceres,dataset/clean_cropped/NN1/022_n005752_Mart_n_C_ceres/0001.tiff,dataset/attacks/NN1/error_generic/cw/022_n005752_Mart_n_C_ceres/0001.tiff,0.005,0.003743,5321,5383,0.8783037662506104,0.15022453665733337
cw_linf,10,0.01,False,none,-1,22,n005752,"""Martín_Cáceres""",022_n005752_Mart_n_C_ceres,dataset/clean_cropped/NN1/022_n005752_Mart_n_C_ceres/0002.tiff,dataset/attacks/NN1/error_generic/cw/022_n005752_Mart_n_C_ceres/0002.tiff,0.005,0.003934,5321,192,0.5984953045845032,0.005219657439738512
cw_linf,10,0.01,False,none,-1,22,n005752,"""Martín_Cáceres""",022_n005752_Mart_n_C_ceres,dataset/clean_cropped/NN1/022_n005752_Mart_n_C_ceres/0003.tiff,dataset/attacks/NN1/error_generic/cw/022_n005752_Mart_n_C_ceres/0003.tiff,0.010006,0.006453,5321,6697,0.8594235181808472,0.07780951261520386
cw_linf,10,0.01,False,none,-1,22,n005752,"""Martín_Cáceres""",022_n005752_Mart_n_C_ceres,dataset/clean_cropped/NN1/022_n005752_Mart_n_C_ceres/0004.tiff,dataset/attacks/NN1/error_generic/cw/022_n005752_Mart_n_C_ceres/0004.tiff,0.005,0.003261,5321,3990,0.5499588251113892,0.05749305337667465
cw_linf,10,0.01,False,none,-1,22,n005752,"""Martín_Cáceres""",022_n005752_Mart_n_C_ceres,dataset/clean_cropped/NN1/022_n005752_Mart_n_C_ceres/0005.tiff,dataset/attacks/NN1/error_generic/cw/022_n005752_Mart_n_C_ceres/0005.tiff,0.005,0.004245,5321,534,0.9038275480270386,0.042130377143621445
cw_linf,10,0.01,False,none,-1,22,n005752,"""Martín_Cáceres""",022_n005752_Mart_n_C_ceres,dataset/clean_cropped/NN1/022_n005752_Mart_n_C_ceres/0006.tiff,dataset/attacks/NN1/error_generic/cw/022_n005752_Mart_n_C_ceres/0006.tiff,0.005,0.004055,5321,3521,0.6611553430557251,0.05287965387105942
cw_linf,10,0.01,False,none,-1,22,n005752,"""Martín_Cáceres""",022_n005752_Mart_n_C_ceres,dataset/clean_cropped/NN1/022_n005752_Mart_n_C_ceres/0007.tiff,dataset/attacks/NN1/error_generic/cw/022_n005752_Mart_n_C_ceres/0007.tiff,0.010006,0.00656,5321,192,0.9166592359542847,0.18312135338783264
cw_linf,10,0.01,False,none,-1,22,n005752,"""Martín_Cáceres""",022_n005752_Mart_n_C_ceres,dataset/clean_cropped/NN1/022_n005752_Mart_n_C_ceres/0008.tiff,dataset/attacks/NN1/error_generic/cw/022_n005752_Mart_n_C_ceres/0008.tiff,0.005,0.002559,5321,6697,0.2404293566942215,0.003649951657280326
cw_linf,10,0.01,False,none,-1,22,n005752,"""Martín_Cáceres""",022_n005752_Mart_n_C_ceres,dataset/clean_cropped/NN1/022_n005752_Mart_n_C_ceres/0009.tiff,dataset/attacks/NN1/error_generic/cw/022_n005752_Mart_n_C_ceres/0009.tiff,0.015021,0.007982,5321,534,0.8581609129905701,0.1126161441206932
cw_linf,10,0.01,False,none,-1,23,n007405,"""Robbie_Farah""",023_n007405_Robbie_Farah,dataset/clean_cropped/NN1/023_n007405_Robbie_Farah/0000.tiff,dataset/attacks/NN1/error_generic/cw/023_n007405_Robbie_Farah/0000.tiff,0.005,0.003794,6884,6649,0.4896416962146759,0.012953252531588078
cw_linf,10,0.01,False,none,-1,23,n007405,"""Robbie_Farah""",023_n007405_Robbie_Farah,dataset/clean_cropped/NN1/023_n007405_Robbie_Farah/0001.tiff,dataset/attacks/NN1/error_generic/cw/023_n007405_Robbie_Farah/0001.tiff,0.010006,0.006502,6884,7175,0.7844525575637817,0.04275645688176155
cw_linf,10,0.01,False,none,-1,23,n007405,"""Robbie_Farah""",023_n007405_Robbie_Farah,dataset/clean_cropped/NN1/023_n007405_Robbie_Farah/0002.tiff,dataset/attacks/NN1/error_generic/cw/023_n007405_Robbie_Farah/0002.tiff,0.010006,0.006616,6884,880,0.8459774255752563,0.012093661352992058
cw_linf,10,0.01,False,none,-1,23,n007405,"""Robbie_Farah""",023_n007405_Robbie_Farah,dataset/clean_cropped/NN1/023_n007405_Robbie_Farah/0003.tiff,dataset/attacks/NN1/error_generic/cw/023_n007405_Robbie_Farah/0003.tiff,0.005,0.003717,6884,7956,0.43867602944374084,0.008974692784249783
cw_linf,10,0.01,False,none,-1,23,n007405,"""Robbie_Farah""",023_n007405_Robbie_Farah,dataset/clean_cropped/NN1/023_n007405_Robbie_Farah/0004.tiff,dataset/attacks/NN1/error_generic/cw/023_n007405_Robbie_Farah/0004.tiff,0.005,0.003591,6884,2163,0.48655200004577637,0.012615482322871685
cw_linf,10,0.01,False,none,-1,23,n007405,"""Robbie_Farah""",023_n007405_Robbie_Farah,dataset/clean_cropped/NN1/023_n007405_Robbie_Farah/0006.tiff,dataset/attacks/NN1/error_generic/cw/023_n007405_Robbie_Farah/0006.tiff,0.005,0.002861,6884,3544,0.6797137260437012,0.20882198214530945
cw_linf,10,0.01,False,none,-1,23,n007405,"""Robbie_Farah""",023_n007405_Robbie_Farah,dataset/clean_cropped/NN1/023_n007405_Robbie_Farah/0007.tiff,dataset/attacks/NN1/error_generic/cw/023_n007405_Robbie_Farah/0007.tiff,0.005,0.004227,6884,50,0.7791267037391663,0.20362800359725952
cw_linf,10,0.01,False,none,-1,23,n007405,"""Robbie_Farah""",023_n007405_Robbie_Farah,dataset/clean_cropped/NN1/023_n007405_Robbie_Farah/0008.tiff,dataset/attacks/NN1/error_generic/cw/023_n007405_Robbie_Farah/0008.tiff,0.005,0.003616,6884,2554,0.6682332754135132,0.1315172165632248
cw_linf,10,0.01,False,none,-1,23,n007405,"""Robbie_Farah""",023_n007405_Robbie_Farah,dataset/clean_cropped/NN1/023_n007405_Robbie_Farah/0009.tiff,dataset/attacks/NN1/error_generic/cw/023_n007405_Robbie_Farah/0009.tiff,0.005,0.004013,6884,1089,0.624428927898407,0.06329142302274704
cw_linf,10,0.01,False,none,-1,24,n008389,"""Tamara_Beckwith""",024_n008389_Tamara_Beckwith,dataset/clean_cropped/NN1/024_n008389_Tamara_Beckwith/0000.tiff,dataset/attacks/NN1/error_generic/cw/024_n008389_Tamara_Beckwith/0000.tiff,0.005,0.00396,7796,7821,0.7609684467315674,0.18115735054016113
cw_linf,10,0.01,False,none,-1,24,n008389,"""Tamara_Beckwith""",024_n008389_Tamara_Beckwith,dataset/clean_cropped/NN1/024_n008389_Tamara_Beckwith/0001.tiff,dataset/attacks/NN1/error_generic/cw/024_n008389_Tamara_Beckwith/0001.tiff,0.010006,0.005921,7796,619,0.8732204437255859,0.05988034978508949
cw_linf,10,0.01,False,none,-1,24,n008389,"""Tamara_Beckwith""",024_n008389_Tamara_Beckwith,dataset/clean_cropped/NN1/024_n008389_Tamara_Beckwith/0002.tiff,dataset/attacks/NN1/error_generic/cw/024_n008389_Tamara_Beckwith/0002.tiff,0.005,0.003555,7796,4810,0.839324414730072,0.2417418360710144
cw_linf,10,0.01,False,none,-1,24,n008389,"""Tamara_Beckwith""",024_n008389_Tamara_Beckwith,dataset/clean_cropped/NN1/024_n008389_Tamara_Beckwith/0003.tiff,dataset/attacks/NN1/error_generic/cw/024_n008389_Tamara_Beckwith/0003.tiff,0.005,0.003688,7796,2650,0.21902182698249817,0.001892206259071827
cw_linf,10,0.01,False,none,-1,24,n008389,"""Tamara_Beckwith""",024_n008389_Tamara_Beckwith,dataset/clean_cropped/NN1/024_n008389_Tamara_Beckwith/0004.tiff,dataset/attacks/NN1/error_generic/cw/024_n008389_Tamara_Beckwith/0004.tiff,0.005,0.004415,7796,4811,0.4227643609046936,0.008731628768146038
cw_linf,10,0.01,False,none,-1,24,n008389,"""Tamara_Beckwith""",024_n008389_Tamara_Beckwith,dataset/clean_cropped/NN1/024_n008389_Tamara_Beckwith/0006.tiff,dataset/attacks/NN1/error_generic/cw/024_n008389_Tamara_Beckwith/0006.tiff,0.005,0.004219,7796,891,0.4436315596103668,0.0033162839245051146
cw_linf,10,0.01,False,none,-1,24,n008389,"""Tamara_Beckwith""",024_n008389_Tamara_Beckwith,dataset/clean_cropped/NN1/024_n008389_Tamara_Beckwith/0007.tiff,dataset/attacks/NN1/error_generic/cw/024_n008389_Tamara_Beckwith/0007.tiff,0.005,0.004126,7796,7422,0.8568324446678162,0.06760120391845703
cw_linf,10,0.01,False,none,-1,24,n008389,"""Tamara_Beckwith""",024_n008389_Tamara_Beckwith,dataset/clean_cropped/NN1/024_n008389_Tamara_Beckwith/0008.tiff,dataset/attacks/NN1/error_generic/cw/024_n008389_Tamara_Beckwith/0008.tiff,0.005,0.003721,7796,4897,0.6107913851737976,0.005875589791685343
cw_linf,10,0.01,False,none,-1,24,n008389,"""Tamara_Beckwith""",024_n008389_Tamara_Beckwith,dataset/clean_cropped/NN1/024_n008389_Tamara_Beckwith/0009.tiff,dataset/attacks/NN1/error_generic/cw/024_n008389_Tamara_Beckwith/0009.tiff,0.005,0.004258,7796,619,0.8079296946525574,0.08931959420442581
cw_linf,10,0.01,False,none,-1,25,n005845,"""Maura_Rivera""",025_n005845_Maura_Rivera,dataset/clean_cropped/NN1/025_n005845_Maura_Rivera/0000.tiff,dataset/attacks/NN1/error_generic/cw/025_n005845_Maura_Rivera/0000.tiff,0.005,0.003713,5400,4862,0.6910921335220337,0.10941857099533081
cw_linf,10,0.01,False,none,-1,25,n005845,"""Maura_Rivera""",025_n005845_Maura_Rivera,dataset/clean_cropped/NN1/025_n005845_Maura_Rivera/0001.tiff,dataset/attacks/NN1/error_generic/cw/025_n005845_Maura_Rivera/0001.tiff,0.005,0.004033,5400,2084,0.6250264048576355,0.015054106712341309
cw_linf,10,0.01,False,none,-1,25,n005845,"""Maura_Rivera""",025_n005845_Maura_Rivera,dataset/clean_cropped/NN1/025_n005845_Maura_Rivera/0002.tiff,dataset/attacks/NN1/error_generic/cw/025_n005845_Maura_Rivera/0002.tiff,0.005,0.003195,5400,3371,0.3602207601070404,0.013479392044246197
cw_linf,10,0.01,False,none,-1,25,n005845,"""Maura_Rivera""",025_n005845_Maura_Rivera,dataset/clean_cropped/NN1/025_n005845_Maura_Rivera/0003.tiff,dataset/attacks/NN1/error_generic/cw/025_n005845_Maura_Rivera/0003.tiff,0.005,0.003869,5400,5910,0.282191663980484,0.0005837168428115547
cw_linf,10,0.01,False,none,-1,25,n005845,"""Maura_Rivera""",025_n005845_Maura_Rivera,dataset/clean_cropped/NN1/025_n005845_Maura_Rivera/0004.tiff,dataset/attacks/NN1/error_generic/cw/025_n005845_Maura_Rivera/0004.tiff,0.005,0.00399,5400,3719,0.5909420251846313,0.012239012867212296
cw_linf,10,0.01,False,none,-1,25,n005845,"""Maura_Rivera""",025_n005845_Maura_Rivera,dataset/clean_cropped/NN1/025_n005845_Maura_Rivera/0005.tiff,dataset/attacks/NN1/error_generic/cw/025_n005845_Maura_Rivera/0005.tiff,0.005,0.003996,5400,7170,0.8731275796890259,0.042109619826078415
cw_linf,10,0.01,False,none,-1,25,n005845,"""Maura_Rivera""",025_n005845_Maura_Rivera,dataset/clean_cropped/NN1/025_n005845_Maura_Rivera/0006.tiff,dataset/attacks/NN1/error_generic/cw/025_n005845_Maura_Rivera/0006.tiff,0.005,0.003668,5400,1257,0.8119134902954102,0.013577976264059544
cw_linf,10,0.01,False,none,-1,25,n005845,"""Maura_Rivera""",025_n005845_Maura_Rivera,dataset/clean_cropped/NN1/025_n005845_Maura_Rivera/0007.tiff,dataset/attacks/NN1/error_generic/cw/025_n005845_Maura_Rivera/0007.tiff,0.005,0.003833,5400,7451,0.3202410638332367,0.003978700377047062
cw_linf,10,0.01,False,none,-1,25,n005845,"""Maura_Rivera""",025_n005845_Maura_Rivera,dataset/clean_cropped/NN1/025_n005845_Maura_Rivera/0008.tiff,dataset/attacks/NN1/error_generic/cw/025_n005845_Maura_Rivera/0008.tiff,0.005,0.002875,5400,777,0.3500165641307831,0.00469519617035985
cw_linf,10,0.01,False,none,-1,25,n005845,"""Maura_Rivera""",025_n005845_Maura_Rivera,dataset/clean_cropped/NN1/025_n005845_Maura_Rivera/0009.tiff,dataset/attacks/NN1/error_generic/cw/025_n005845_Maura_Rivera/0009.tiff,0.005,0.003874,5400,1257,0.5587257146835327,0.007162956986576319
cw_linf,10,0.01,False,none,-1,26,n005704,"""Marky_Cielo""",026_n005704_Marky_Cielo,dataset/clean_cropped/NN1/026_n005704_Marky_Cielo/0000.tiff,dataset/attacks/NN1/error_generic/cw/026_n005704_Marky_Cielo/0000.tiff,0.005,0.003521,5279,3874,0.5969716906547546,0.10158873349428177
cw_linf,10,0.01,False,none,-1,26,n005704,"""Marky_Cielo""",026_n005704_Marky_Cielo,dataset/clean_cropped/NN1/026_n005704_Marky_Cielo/0001.tiff,dataset/attacks/NN1/error_generic/cw/026_n005704_Marky_Cielo/0001.tiff,0.005,0.004014,5279,3686,0.35749658942222595,0.001304764300584793
cw_linf,10,0.01,False,none,-1,26,n005704,"""Marky_Cielo""",026_n005704_Marky_Cielo,dataset/clean_cropped/NN1/026_n005704_Marky_Cielo/0002.tiff,dataset/attacks/NN1/error_generic/cw/026_n005704_Marky_Cielo/0002.tiff,0.010006,0.005299,5279,6595,0.6788426041603088,0.04393923282623291
cw_linf,10,0.01,False,none,-1,26,n005704,"""Marky_Cielo""",026_n005704_Marky_Cielo,dataset/clean_cropped/NN1/026_n005704_Marky_Cielo/0003.tiff,dataset/attacks/NN1/error_generic/cw/026_n005704_Marky_Cielo/0003.tiff,0.010006,0.005324,5279,332,0.5609016418457031,0.029672596603631973
cw_linf,10,0.01,False,none,-1,26,n005704,"""Marky_Cielo""",026_n005704_Marky_Cielo,dataset/clean_cropped/NN1/026_n005704_Marky_Cielo/0004.tiff,dataset/attacks/NN1/error_generic/cw/026_n005704_Marky_Cielo/0004.tiff,0.005,0.003267,5279,1312,0.6473692059516907,0.19264264404773712
cw_linf,10,0.01,False,none,-1,26,n005704,"""Marky_Cielo""",026_n005704_Marky_Cielo,dataset/clean_cropped/NN1/026_n005704_Marky_Cielo/0005.tiff,dataset/attacks/NN1/error_generic/cw/026_n005704_Marky_Cielo/0005.tiff,0.005,0.003396,5279,5691,0.4995230734348297,0.048586439341306686
cw_linf,10,0.01,False,none,-1,26,n005704,"""Marky_Cielo""",026_n005704_Marky_Cielo,dataset/clean_cropped/NN1/026_n005704_Marky_Cielo/0006.tiff,dataset/attacks/NN1/error_generic/cw/026_n005704_Marky_Cielo/0006.tiff,0.005,0.003711,5279,2182,0.6930405497550964,0.22617226839065552
cw_linf,10,0.01,False,none,-1,26,n005704,"""Marky_Cielo""",026_n005704_Marky_Cielo,dataset/clean_cropped/NN1/026_n005704_Marky_Cielo/0007.tiff,dataset/attacks/NN1/error_generic/cw/026_n005704_Marky_Cielo/0007.tiff,0.005,0.002843,5279,2182,0.6275326609611511,0.20458973944187164
cw_linf,10,0.01,False,none,-1,26,n005704,"""Marky_Cielo""",026_n005704_Marky_Cielo,dataset/clean_cropped/NN1/026_n005704_Marky_Cielo/0008.tiff,dataset/attacks/NN1/error_generic/cw/026_n005704_Marky_Cielo/0008.tiff,0.005,0.003655,5279,1470,0.7025644779205322,0.10858404636383057
cw_linf,10,0.01,False,none,-1,26,n005704,"""Marky_Cielo""",026_n005704_Marky_Cielo,dataset/clean_cropped/NN1/026_n005704_Marky_Cielo/0009.tiff,dataset/attacks/NN1/error_generic/cw/026_n005704_Marky_Cielo/0009.tiff,0.010006,0.004574,5279,2182,0.798407256603241,0.20064343512058258
