split,dataset_label,identity_id,identity_name,source_path,image_path
train,26,n000398,n000398,train/n000398/0096_01.jpg,/content/vggface2_subset/train/026_n000398_n000398/0003.jpg
train,26,n000398,n000398,train/n000398/0207_01.jpg,/content/vggface2_subset/train/026_n000398_n000398/0004.jpg
train,26,n000398,n000398,train/n000398/0042_02.jpg,/content/vggface2_subset/train/026_n000398_n000398/0005.jpg
train,26,n000398,n000398,train/n000398/0113_01.jpg,/content/vggface2_subset/train/026_n000398_n000398/0006.jpg
train,26,n000398,n000398,train/n000398/0117_01.jpg,/content/vggface2_subset/train/026_n000398_n000398/0007.jpg
train,26,n000398,n000398,train/n000398/0221_01.jpg,/content/vggface2_subset/train/026_n000398_n000398/0008.jpg
train,26,n000398,n000398,train/n000398/0172_02.jpg,/content/vggface2_subset/train/026_n000398_n000398/0009.jpg
train,26,n000398,n000398,train/n000398/0063_01.jpg,/content/vggface2_subset/train/026_n000398_n000398/0010.jpg
train,26,n000398,n000398,train/n000398/0273_01.jpg,/content/vggface2_subset/train/026_n000398_n000398/0011.jpg
train,26,n000398,n000398,train/n000398/0145_01.jpg,/content/vggface2_subset/train/026_n000398_n000398/0012.jpg
train,26,n000398,n000398,train/n000398/0028_02.jpg,/content/vggface2_subset/train/026_n000398_n000398/0013.jpg
train,26,n000398,n000398,train/n000398/0192_01.jpg,/content/vggface2_subset/train/026_n000398_n000398/0014.jpg
train,26,n000398,n000398,train/n000398/0030_01.jpg,/content/vggface2_subset/train/026_n000398_n000398/0015.jpg
train,26,n000398,n000398,train/n000398/0179_01.jpg,/content/vggface2_subset/train/026_n000398_n000398/0016.jpg
train,26,n000398,n000398,train/n000398/0125_01.jpg,/content/vggface2_subset/train/026_n000398_n000398/0017.jpg
train,26,n000398,n000398,train/n000398/0282_04.jpg,/content/vggface2_subset/train/026_n000398_n000398/0018.jpg
train,26,n000398,n000398,train/n000398/0007_01.jpg,/content/vggface2_subset/train/026_n000398_n000398/0019.jpg
train,27,n001460,n001460,train/n001460/0153_01.jpg,/content/vggface2_subset/train/027_n001460_n001460/0000.jpg
train,27,n001460,n001460,train/n001460/0403_01.jpg,/content/vggface2_subset/train/027_n001460_n001460/0001.jpg
train,27,n001460,n001460,train/n001460/0117_01.jpg,/content/vggface2_subset/train/027_n001460_n001460/0002.jpg
train,27,n001460,n001460,train/n001460/0125_01.jpg,/content/vggface2_subset/train/027_n001460_n001460/0003.jpg
train,27,n001460,n001460,train/n001460/0007_01.jpg,/content/vggface2_subset/train/027_n001460_n001460/0004.jpg
train,27,n001460,n001460,train/n001460/0216_01.jpg,/content/vggface2_subset/train/027_n001460_n001460/0005.jpg
train,27,n001460,n001460,train/n001460/0179_01.jpg,/content/vggface2_subset/train/027_n001460_n001460/0006.jpg
train,27,n001460,n001460,train/n001460/0076_02.jpg,/content/vggface2_subset/train/027_n001460_n001460/0007.jpg
train,27,n001460,n001460,train/n001460/0069_02.jpg,/content/vggface2_subset/train/027_n001460_n001460/0008.jpg
train,27,n001460,n001460,train/n001460/0350_02.jpg,/content/vggface2_subset/train/027_n001460_n001460/0009.jpg
train,27,n001460,n001460,train/n001460/0207_01.jpg,/content/vggface2_subset/train/027_n001460_n001460/0010.jpg
train,27,n001460,n001460,train/n001460/0286_01.jpg,/content/vggface2_subset/train/027_n001460_n001460/0011.jpg
train,27,n001460,n001460,train/n001460/0073_01.jpg,/content/vggface2_subset/train/027_n001460_n001460/0012.jpg
train,27,n001460,n001460,train/n001460/0333_01.jpg,/content/vggface2_subset/train/027_n001460_n001460/0013.jpg
train,27,n001460,n001460,train/n001460/0029_03.jpg,/content/vggface2_subset/train/027_n001460_n001460/0014.jpg
train,27,n001460,n001460,train/n001460/0372_01.jpg,/content/vggface2_subset/train/027_n001460_n001460/0015.jpg
train,27,n001460,n001460,train/n001460/0381_01.jpg,/content/vggface2_subset/train/027_n001460_n001460/0016.jpg
train,27,n001460,n001460,train/n001460/0086_02.jpg,/content/vggface2_subset/train/027_n001460_n001460/0017.jpg
train,27,n001460,n001460,train/n001460/0366_01.jpg,/content/vggface2_subset/train/027_n001460_n001460/0018.jpg
train,27,n001460,n001460,train/n001460/0383_01.jpg,/content/vggface2_subset/train/027_n001460_n001460/0019.jpg
train,28,n004008,n004008,train/n004008/0003_01.jpg,/content/vggface2_subset/train/028_n004008_n004008/0000.jpg
train,28,n004008,n004008,train/n004008/0165_01.jpg,/content/vggface2_subset/train/028_n004008_n004008/0001.jpg
train,28,n004008,n004008,train/n004008/0063_01.jpg,/content/vggface2_subset/train/028_n004008_n004008/0002.jpg
train,28,n004008,n004008,train/n004008/0127_01.jpg,/content/vggface2_subset/train/028_n004008_n004008/0003.jpg
train,28,n004008,n004008,train/n004008/0214_01.jpg,/content/vggface2_subset/train/028_n004008_n004008/0004.jpg
train,28,n004008,n004008,train/n004008/0259_01.jpg,/content/vggface2_subset/train/028_n004008_n004008/0005.jpg
train,28,n004008,n004008,train/n004008/0112_01.jpg,/content/vggface2_subset/train/028_n004008_n004008/0006.jpg
train,28,n004008,n004008,train/n004008/0294_01.jpg,/content/vggface2_subset/train/028_n004008_n004008/0007.jpg
train,28,n004008,n004008,train/n004008/0197_02.jpg,/content/vggface2_subset/train/028_n004008_n004008/0008.jpg
train,28,n004008,n004008,train/n004008/0102_01.jpg,/content/vggface2_subset/train/028_n004008_n004008/0009.jpg
train,28,n004008,n004008,train/n004008/0203_01.jpg,/content/vggface2_subset/train/028_n004008_n004008/0010.jpg
train,28,n004008,n004008,train/n004008/0190_01.jpg,/content/vggface2_subset/train/028_n004008_n004008/0011.jpg
train,28,n004008,n004008,train/n004008/0185_01.jpg,/content/vggface2_subset/train/028_n004008_n004008/0012.jpg
train,28,n004008,n004008,train/n004008/0176_01.jpg,/content/vggface2_subset/train/028_n004008_n004008/0013.jpg
train,28,n004008,n004008,train/n004008/0194_01.jpg,/content/vggface2_subset/train/028_n004008_n004008/0014.jpg
train,28,n004008,n004008,train/n004008/0118_01.jpg,/content/vggface2_subset/train/028_n004008_n004008/0015.jpg
train,28,n004008,n004008,train/n004008/0213_01.jpg,/content/vggface2_subset/train/028_n004008_n004008/0016.jpg
train,28,n004008,n004008,train/n004008/0106_03.jpg,/content/vggface2_subset/train/028_n004008_n004008/0017.jpg
train,28,n004008,n004008,train/n004008/0222_01.jpg,/content/vggface2_subset/train/028_n004008_n004008/0018.jpg
train,28,n004008,n004008,train/n004008/0119_01.jpg,/content/vggface2_subset/train/028_n004008_n004008/0019.jpg
train,29,n009254,n009254,train/n009254/0002_01.jpg,/content/vggface2_subset/train/029_n009254_n009254/0000.jpg
train,29,n009254,n009254,train/n009254/0203_02.jpg,/content/vggface2_subset/train/029_n009254_n009254/0001.jpg
train,29,n009254,n009254,train/n009254/0166_01.jpg,/content/vggface2_subset/train/029_n009254_n009254/0002.jpg
train,29,n009254,n009254,train/n009254/0252_01.jpg,/content/vggface2_subset/train/029_n009254_n009254/0003.jpg
train,29,n009254,n009254,train/n009254/0149_01.jpg,/content/vggface2_subset/train/029_n009254_n009254/0004.jpg
train,29,n009254,n009254,train/n009254/0360_01.jpg,/content/vggface2_subset/train/029_n009254_n009254/0005.jpg
train,29,n009254,n009254,train/n009254/0139_01.jpg,/content/vggface2_subset/train/029_n009254_n009254/0006.jpg
train,29,n009254,n009254,train/n009254/0305_01.jpg,/content/vggface2_subset/train/029_n009254_n009254/0007.jpg
train,29,n009254,n009254,train/n009254/0358_01.jpg,/content/vggface2_subset/train/029_n009254_n009254/0008.jpg
train,29,n009254,n009254,train/n009254/0337_01.jpg,/content/vggface2_subset/train/029_n009254_n009254/0009.jpg
train,29,n009254,n009254,train/n009254/0219_01.jpg,/content/vggface2_subset/train/029_n009254_n009254/0010.jpg
train,29,n009254,n009254,train/n009254/0240_04.jpg,/content/vggface2_subset/train/029_n009254_n009254/0011.jpg
train,29,n009254,n009254,train/n009254/0308_01.jpg,/content/vggface2_subset/train/029_n009254_n009254/0012.jpg
train,29,n009254,n009254,train/n009254/0045_01.jpg,/content/vggface2_subset/train/029_n009254_n009254/0013.jpg
train,29,n009254,n009254,train/n009254/0020_03.jpg,/content/vggface2_subset/train/029_n009254_n009254/0014.jpg
train,29,n009254,n009254,train/n009254/0102_01.jpg,/content/vggface2_subset/train/029_n009254_n009254/0015.jpg
train,29,n009254,n009254,train/n009254/0009_01.jpg,/content/vggface2_subset/train/029_n009254_n009254/0016.jpg
train,29,n009254,n009254,train/n009254/0292_02.jpg,/content/vggface2_subset/train/029_n009254_n009254/0017.jpg
train,29,n009254,n009254,train/n009254/0097_02.jpg,/content/vggface2_subset/train/029_n009254_n009254/0018.jpg
train,29,n009254,n009254,train/n009254/0117_01.jpg,/content/vggface2_subset/train/029_n009254_n009254/0019.jpg
train,30,n002311,n002311,train/n002311/0110_01.jpg,/content/vggface2_subset/train/030_n002311_n002311/0000.jpg
train,30,n002311,n002311,train/n002311/0233_01.jpg,/content/vggface2_subset/train/030_n002311_n002311/0001.jpg
train,30,n002311,n002311,train/n002311/0178_01.jpg,/content/vggface2_subset/train/030_n002311_n002311/0002.jpg
train,30,n002311,n002311,train/n002311/0005_01.jpg,/content/vggface2_subset/train/030_n002311_n002311/0003.jpg
train,30,n002311,n002311,train/n002311/0375_01.jpg,/content/vggface2_subset/train/030_n002311_n002311/0004.jpg
train,30,n002311,n002311,train/n002311/0138_01.jpg,/content/vggface2_subset/train/030_n002311_n002311/0005.jpg
train,30,n002311,n002311,train/n002311/0014_02.jpg,/content/vggface2_subset/train/030_n002311_n002311/0006.jpg
train,30,n002311,n002311,train/n002311/0063_01.jpg,/content/vggface2_subset/train/030_n002311_n002311/0007.jpg
train,30,n002311,n002311,train/n002311/0216_01.jpg,/content/vggface2_subset/train/030_n002311_n002311/0008.jpg
train,30,n002311,n002311,train/n002311/0333_02.jpg,/content/vggface2_subset/train/030_n002311_n002311/0009.jpg
train,30,n002311,n002311,train/n002311/0367_01.jpg,/content/vggface2_subset/train/030_n002311_n002311/0010.jpg
train,30,n002311,n002311,train/n002311/0149_01.jpg,/content/vggface2_subset/train/030_n002311_n002311/0011.jpg
train,30,n002311,n002311,train/n002311/0389_01.jpg,/content/vggface2_subset/train/030_n002311_n002311/0012.jpg
train,30,n002311,n002311,train/n002311/0103_01.jpg,/content/vggface2_subset/train/030_n002311_n002311/0013.jpg
train,30,n002311,n002311,train/n002311/0057_01.jpg,/content/vggface2_subset/train/030_n002311_n002311/0014.jpg
train,30,n002311,n002311,train/n002311/0336_02.jpg,/content/vggface2_subset/train/030_n002311_n002311/0015.jpg
train,30,n002311,n002311,train/n002311/0239_01.jpg,/content/vggface2_subset/train/030_n002311_n002311/0016.jpg
train,30,n002311,n002311,train/n002311/0328_01.jpg,/content/vggface2_subset/train/030_n002311_n002311/0017.jpg
train,30,n002311,n002311,train/n002311/0287_01.jpg,/content/vggface2_subset/train/030_n002311_n002311/0018.jpg
train,30,n002311,n002311,train/n002311/0148_01.jpg,/content/vggface2_subset/train/030_n002311_n002311/0019.jpg
train,31,n000399,n000399,train/n000399/0114_02.jpg,/content/vggface2_subset/train/031_n000399_n000399/0000.jpg
train,31,n000399,n000399,train/n000399/0169_02.jpg,/content/vggface2_subset/train/031_n000399_n000399/0001.jpg
train,31,n000399,n000399,train/n000399/0339_01.jpg,/content/vggface2_subset/train/031_n000399_n000399/0002.jpg
train,31,n000399,n000399,train/n000399/0113_01.jpg,/content/vggface2_subset/train/031_n000399_n000399/0003.jpg
train,31,n000399,n000399,train/n000399/0142_01.jpg,/content/vggface2_subset/train/031_n000399_n000399/0004.jpg
train,31,n000399,n000399,train/n000399/0012_01.jpg,/content/vggface2_subset/train/031_n000399_n000399/0005.jpg
train,31,n000399,n000399,train/n000399/0062_01.jpg,/content/vggface2_subset/train/031_n000399_n000399/0006.jpg
train,31,n000399,n000399,train/n000399/0107_01.jpg,/content/vggface2_subset/train/031_n000399_n000399/0007.jpg
train,31,n000399,n000399,train/n000399/0269_01.jpg,/content/vggface2_subset/train/031_n000399_n000399/0008.jpg
train,31,n000399,n000399,train/n000399/0080_01.jpg,/content/vggface2_subset/train/031_n000399_n000399/0009.jpg
train,31,n000399,n000399,train/n000399/0378_02.jpg,/content/vggface2_subset/train/031_n000399_n000399/0010.jpg
train,31,n000399,n000399,train/n000399/0511_01.jpg,/content/vggface2_subset/train/031_n000399_n000399/0011.jpg
train,31,n000399,n000399,train/n000399/0076_01.jpg,/content/vggface2_subset/train/031_n000399_n000399/0012.jpg
train,31,n000399,n000399,train/n000399/0525_01.jpg,/content/vggface2_subset/train/031_n000399_n000399/0013.jpg
train,31,n000399,n000399,train/n000399/0375_01.jpg,/content/vggface2_subset/train/031_n000399_n000399/0014.jpg
train,31,n000399,n000399,train/n000399/0277_01.jpg,/content/vggface2_subset/train/031_n000399_n000399/0015.jpg
train,31,n000399,n000399,train/n000399/0220_01.jpg,/content/vggface2_subset/train/031_n000399_n000399/0016.jpg
train,31,n000399,n000399,train/n000399/0427_01.jpg,/content/vggface2_subset/train/031_n000399_n000399/0017.jpg
train,31,n000399,n000399,train/n000399/0246_01.jpg,/content/vggface2_subset/train/031_n000399_n000399/0018.jpg
train,31,n000399,n000399,train/n000399/0134_01.jpg,/content/vggface2_subset/train/031_n000399_n000399/0019.jpg
train,32,n007540,n007540,train/n007540/0030_01.jpg,/content/vggface2_subset/train/032_n007540_n007540/0000.jpg
train,32,n007540,n007540,train/n007540/0073_04.jpg,/content/vggface2_subset/train/032_n007540_n007540/0001.jpg
train,32,n007540,n007540,train/n007540/0595_01.jpg,/content/vggface2_subset/train/032_n007540_n007540/0002.jpg
train,32,n007540,n007540,train/n007540/0315_02.jpg,/content/vggface2_subset/train/032_n007540_n007540/0003.jpg
train,32,n007540,n007540,train/n007540/0050_01.jpg,/content/vggface2_subset/train/032_n007540_n007540/0004.jpg
train,32,n007540,n007540,train/n007540/0170_01.jpg,/content/vggface2_subset/train/032_n007540_n007540/0005.jpg
train,32,n007540,n007540,train/n007540/0155_02.jpg,/content/vggface2_subset/train/032_n007540_n007540/0006.jpg
train,32,n007540,n007540,train/n007540/0349_01.jpg,/content/vggface2_subset/train/032_n007540_n007540/0007.jpg
train,32,n007540,n007540,train/n007540/0338_01.jpg,/content/vggface2_subset/train/032_n007540_n007540/0008.jpg
train,32,n007540,n007540,train/n007540/0061_03.jpg,/content/vggface2_subset/train/032_n007540_n007540/0009.jpg
train,32,n007540,n007540,train/n007540/0243_01.jpg,/content/vggface2_subset/train/032_n007540_n007540/0010.jpg
train,32,n007540,n007540,train/n007540/0556_01.jpg,/content/vggface2_subset/train/032_n007540_n007540/0011.jpg
train,32,n007540,n007540,train/n007540/0241_01.jpg,/content/vggface2_subset/train/032_n007540_n007540/0012.jpg
train,32,n007540,n007540,train/n007540/0076_01.jpg,/content/vggface2_subset/train/032_n007540_n007540/0013.jpg
train,32,n007540,n007540,train/n007540/0093_15.jpg,/content/vggface2_subset/train/032_n007540_n007540/0014.jpg
train,32,n007540,n007540,train/n007540/0309_02.jpg,/content/vggface2_subset/train/032_n007540_n007540/0015.jpg
train,32,n007540,n007540,train/n007540/0276_01.jpg,/content/vggface2_subset/train/032_n007540_n007540/0016.jpg
train,32,n007540,n007540,train/n007540/0015_01.jpg,/content/vggface2_subset/train/032_n007540_n007540/0017.jpg
train,32,n007540,n007540,train/n007540/0180_01.jpg,/content/vggface2_subset/train/032_n007540_n007540/0018.jpg
train,32,n007540,n007540,train/n007540/0389_02.jpg,/content/vggface2_subset/train/032_n007540_n007540/0019.jpg
train,33,n003975,n003975,train/n003975/0346_01.jpg,/content/vggface2_subset/train/033_n003975_n003975/0000.jpg
train,33,n003975,n003975,train/n003975/0198_02.jpg,/content/vggface2_subset/train/033_n003975_n003975/0001.jpg
train,33,n003975,n003975,train/n003975/0255_03.jpg,/content/vggface2_subset/train/033_n003975_n003975/0002.jpg
train,33,n003975,n003975,train/n003975/0432_01.jpg,/content/vggface2_subset/train/033_n003975_n003975/0003.jpg
train,33,n003975,n003975,train/n003975/0298_01.jpg,/content/vggface2_subset/train/033_n003975_n003975/0004.jpg
train,33,n003975,n003975,train/n003975/0237_01.jpg,/content/vggface2_subset/train/033_n003975_n003975/0005.jpg
train,33,n003975,n003975,train/n003975/0314_01.jpg,/content/vggface2_subset/train/033_n003975_n003975/0006.jpg
train,33,n003975,n003975,train/n003975/0077_01.jpg,/content/vggface2_subset/train/033_n003975_n003975/0007.jpg
train,33,n003975,n003975,train/n003975/0205_02.jpg,/content/vggface2_subset/train/033_n003975_n003975/0008.jpg
train,33,n003975,n003975,train/n003975/0316_01.jpg,/content/vggface2_subset/train/033_n003975_n003975/0009.jpg
train,33,n003975,n003975,train/n003975/0414_01.jpg,/content/vggface2_subset/train/033_n003975_n003975/0010.jpg
train,33,n003975,n003975,train/n003975/0075_01.jpg,/content/vggface2_subset/train/033_n003975_n003975/0011.jpg
train,33,n003975,n003975,train/n003975/0271_01.jpg,/content/vggface2_subset/train/033_n003975_n003975/0012.jpg
train,33,n003975,n003975,train/n003975/0142_01.jpg,/content/vggface2_subset/train/033_n003975_n003975/0013.jpg
train,33,n003975,n003975,train/n003975/0082_01.jpg,/content/vggface2_subset/train/033_n003975_n003975/0014.jpg
train,33,n003975,n003975,train/n003975/0332_01.jpg,/content/vggface2_subset/train/033_n003975_n003975/0015.jpg
train,33,n003975,n003975,train/n003975/0323_01.jpg,/content/vggface2_subset/train/033_n003975_n003975/0016.jpg
train,33,n003975,n003975,train/n003975/0217_01.jpg,/content/vggface2_subset/train/033_n003975_n003975/0017.jpg
train,33,n003975,n003975,train/n003975/0060_01.jpg,/content/vggface2_subset/train/033_n003975_n003975/0018.jpg
train,33,n003975,n003975,train/n003975/0002_01.jpg,/content/vggface2_subset/train/033_n003975_n003975/0019.jpg
train,34,n006255,n006255,train/n006255/0108_02.jpg,/content/vggface2_subset/train/034_n006255_n006255/0000.jpg
train,34,n006255,n006255,train/n006255/0006_01.jpg,/content/vggface2_subset/train/034_n006255_n006255/0001.jpg
train,34,n006255,n006255,train/n006255/0042_01.jpg,/content/vggface2_subset/train/034_n006255_n006255/0002.jpg
train,34,n006255,n006255,train/n006255/0137_02.jpg,/content/vggface2_subset/train/034_n006255_n006255/0003.jpg
train,34,n006255,n006255,train/n006255/0305_02.jpg,/content/vggface2_subset/train/034_n006255_n006255/0004.jpg
train,34,n006255,n006255,train/n006255/0021_01.jpg,/content/vggface2_subset/train/034_n006255_n006255/0005.jpg
train,34,n006255,n006255,train/n006255/0189_01.jpg,/content/vggface2_subset/train/034_n006255_n006255/0006.jpg
train,34,n006255,n006255,train/n006255/0296_01.jpg,/content/vggface2_subset/train/034_n006255_n006255/0007.jpg
train,34,n006255,n006255,train/n006255/0249_01.jpg,/content/vggface2_subset/train/034_n006255_n006255/0008.jpg
train,34,n006255,n006255,train/n006255/0114_08.jpg,/content/vggface2_subset/train/034_n006255_n006255/0009.jpg
train,34,n006255,n006255,train/n006255/0136_09.jpg,/content/vggface2_subset/train/034_n006255_n006255/0010.jpg
train,34,n006255,n006255,train/n006255/0118_03.jpg,/content/vggface2_subset/train/034_n006255_n006255/0011.jpg
train,34,n006255,n006255,train/n006255/0004_02.jpg,/content/vggface2_subset/train/034_n006255_n006255/0012.jpg
train,34,n006255,n006255,train/n006255/0100_01.jpg,/content/vggface2_subset/train/034_n006255_n006255/0013.jpg
train,34,n006255,n006255,train/n006255/0216_04.jpg,/content/vggface2_subset/train/034_n006255_n006255/0014.jpg
train,34,n006255,n006255,train/n006255/0019_03.jpg,/content/vggface2_subset/train/034_n006255_n006255/0015.jpg
train,34,n006255,n006255,train/n006255/0099_04.jpg,/content/vggface2_subset/train/034_n006255_n006255/0016.jpg
train,34,n006255,n006255,train/n006255/0161_02.jpg,/content/vggface2_subset/train/034_n006255_n006255/0017.jpg
train,34,n006255,n006255,train/n006255/0158_01.jpg,/content/vggface2_subset/train/034_n006255_n006255/0018.jpg
train,34,n006255,n006255,train/n006255/0300_06.jpg,/content/vggface2_subset/train/034_n006255_n006255/0019.jpg
train,35,n006790,n006790,train/n006790/0037_01.jpg,/content/vggface2_subset/train/035_n006790_n006790/0000.jpg
train,35,n006790,n006790,train/n006790/0074_01.jpg,/content/vggface2_subset/train/035_n006790_n006790/0001.jpg
train,35,n006790,n006790,train/n006790/0047_02.jpg,/content/vggface2_subset/train/035_n006790_n006790/0002.jpg
train,35,n006790,n006790,train/n006790/0057_01.jpg,/content/vggface2_subset/train/035_n006790_n006790/0003.jpg
train,35,n006790,n006790,train/n006790/0030_01.jpg,/content/vggface2_subset/train/035_n006790_n006790/0004.jpg
train,35,n006790,n006790,train/n006790/0116_03.jpg,/content/vggface2_subset/train/035_n006790_n006790/0005.jpg
train,35,n006790,n006790,train/n006790/0067_01.jpg,/content/vggface2_subset/train/035_n006790_n006790/0006.jpg
train,35,n006790,n006790,train/n006790/0044_03.jpg,/content/vggface2_subset/train/035_n006790_n006790/0007.jpg
train,35,n006790,n006790,train/n006790/0006_03.jpg,/content/vggface2_subset/train/035_n006790_n006790/0008.jpg
train,35,n006790,n006790,train/n006790/0104_01.jpg,/content/vggface2_subset/train/035_n006790_n006790/0009.jpg
train,35,n006790,n006790,train/n006790/0137_01.jpg,/content/vggface2_subset/train/035_n006790_n006790/0010.jpg
train,35,n006790,n006790,train/n006790/0167_02.jpg,/content/vggface2_subset/train/035_n006790_n006790/0011.jpg
train,35,n006790,n006790,train/n006790/0224_01.jpg,/content/vggface2_subset/train/035_n006790_n006790/0012.jpg
train,35,n006790,n006790,train/n006790/0100_01.jpg,/content/vggface2_subset/train/035_n006790_n006790/0013.jpg
train,35,n006790,n006790,train/n006790/0166_03.jpg,/content/vggface2_subset/train/035_n006790_n006790/0014.jpg
train,35,n006790,n006790,train/n006790/0064_01.jpg,/content/vggface2_subset/train/035_n006790_n006790/0015.jpg
train,35,n006790,n006790,train/n006790/0042_01.jpg,/content/vggface2_subset/train/035_n006790_n006790/0016.jpg
train,35,n006790,n006790,train/n006790/0066_02.jpg,/content/vggface2_subset/train/035_n006790_n006790/0017.jpg
train,35,n006790,n006790,train/n006790/0059_01.jpg,/content/vggface2_subset/train/035_n006790_n006790/0018.jpg
train,35,n006790,n006790,train/n006790/0162_01.jpg,/content/vggface2_subset/train/035_n006790_n006790/0019.jpg
train,36,n006206,n006206,train/n006206/0103_01.jpg,/content/vggface2_subset/train/036_n006206_n006206/0000.jpg
train,36,n006206,n006206,train/n006206/0075_02.jpg,/content/vggface2_subset/train/036_n006206_n006206/0001.jpg
train,36,n006206,n006206,train/n006206/0264_01.jpg,/content/vggface2_subset/train/036_n006206_n006206/0002.jpg
train,36,n006206,n006206,train/n006206/0262_02.jpg,/content/vggface2_subset/train/036_n006206_n006206/0003.jpg
train,36,n006206,n006206,train/n006206/0224_01.jpg,/content/vggface2_subset/train/036_n006206_n006206/0004.jpg
train,36,n006206,n006206,train/n006206/0089_01.jpg,/content/vggface2_subset/train/036_n006206_n006206/0005.jpg
train,36,n006206,n006206,train/n006206/0161_01.jpg,/content/vggface2_subset/train/036_n006206_n006206/0006.jpg
train,36,n006206,n006206,train/n006206/0059_01.jpg,/content/vggface2_subset/train/036_n006206_n006206/0007.jpg
train,36,n006206,n006206,train/n006206/0198_03.jpg,/content/vggface2_subset/train/036_n006206_n006206/0008.jpg
train,36,n006206,n006206,train/n006206/0015_02.jpg,/content/vggface2_subset/train/036_n006206_n006206/0009.jpg
train,36,n006206,n006206,train/n006206/0087_01.jpg,/content/vggface2_subset/train/036_n006206_n006206/0010.jpg
train,36,n006206,n006206,train/n006206/0049_01.jpg,/content/vggface2_subset/train/036_n006206_n006206/0011.jpg
train,36,n006206,n006206,train/n006206/0127_02.jpg,/content/vggface2_subset/train/036_n006206_n006206/0012.jpg
train,36,n006206,n006206,train/n006206/0262_03.jpg,/content/vggface2_subset/train/036_n006206_n006206/0013.jpg
train,36,n006206,n006206,train/n006206/0245_05.jpg,/content/vggface2_subset/train/036_n006206_n006206/0014.jpg
train,36,n006206,n006206,train/n006206/0251_01.jpg,/content/vggface2_subset/train/036_n006206_n006206/0015.jpg
train,36,n006206,n006206,train/n006206/0086_01.jpg,/content/vggface2_subset/train/036_n006206_n006206/0016.jpg
train,36,n006206,n006206,train/n006206/0034_02.jpg,/content/vggface2_subset/train/036_n006206_n006206/0017.jpg
train,36,n006206,n006206,train/n006206/0009_01.jpg,/content/vggface2_subset/train/036_n006206_n006206/0018.jpg
train,36,n006206,n006206,train/n006206/0050_02.jpg,/content/vggface2_subset/train/036_n006206_n006206/0019.jpg
train,37,n000952,n000952,train/n000952/0068_01.jpg,/content/vggface2_subset/train/037_n000952_n000952/0000.jpg
train,37,n000952,n000952,train/n000952/0230_02.jpg,/content/vggface2_subset/train/037_n000952_n000952/0001.jpg
train,37,n000952,n000952,train/n000952/0418_01.jpg,/content/vggface2_subset/train/037_n000952_n000952/0002.jpg
train,37,n000952,n000952,train/n000952/0060_02.jpg,/content/vggface2_subset/train/037_n000952_n000952/0003.jpg
train,37,n000952,n000952,train/n000952/0178_02.jpg,/content/vggface2_subset/train/037_n000952_n000952/0004.jpg
train,37,n000952,n000952,train/n000952/0232_01.jpg,/content/vggface2_subset/train/037_n000952_n000952/0005.jpg
train,37,n000952,n000952,train/n000952/0399_01.jpg,/content/vggface2_subset/train/037_n000952_n000952/0006.jpg
train,37,n000952,n000952,train/n000952/0006_01.jpg,/content/vggface2_subset/train/037_n000952_n000952/0007.jpg
train,37,n000952,n000952,train/n000952/0059_01.jpg,/content/vggface2_subset/train/037_n000952_n000952/0008.jpg
train,37,n000952,n000952,train/n000952/0158_01.jpg,/content/vggface2_subset/train/037_n000952_n000952/0009.jpg
train,37,n000952,n000952,train/n000952/0396_01.jpg,/content/vggface2_subset/train/037_n000952_n000952/0010.jpg
train,37,n000952,n000952,train/n000952/0137_02.jpg,/content/vggface2_subset/train/037_n000952_n000952/0011.jpg
train,37,n000952,n000952,train/n000952/0205_01.jpg,/content/vggface2_subset/train/037_n000952_n000952/0012.jpg
train,37,n000952,n000952,train/n000952/0197_02.jpg,/content/vggface2_subset/train/037_n000952_n000952/0013.jpg
train,37,n000952,n000952,train/n000952/0088_01.jpg,/content/vggface2_subset/train/037_n000952_n000952/0014.jpg
train,37,n000952,n000952,train/n000952/0261_02.jpg,/content/vggface2_subset/train/037_n000952_n000952/0015.jpg
train,37,n000952,n000952,train/n000952/0236_01.jpg,/content/vggface2_subset/train/037_n000952_n000952/0016.jpg
train,37,n000952,n000952,train/n000952/0107_01.jpg,/content/vggface2_subset/train/037_n000952_n000952/0017.jpg
train,37,n000952,n000952,train/n000952/0147_01.jpg,/content/vggface2_subset/train/037_n000952_n000952/0018.jpg
train,37,n000952,n000952,train/n000952/0129_01.jpg,/content/vggface2_subset/train/037_n000952_n000952/0019.jpg
train,38,n000755,n000755,train/n000755/0448_01.jpg,/content/vggface2_subset/train/038_n000755_n000755/0000.jpg
train,38,n000755,n000755,train/n000755/0135_02.jpg,/content/vggface2_subset/train/038_n000755_n000755/0001.jpg
train,38,n000755,n000755,train/n000755/0281_01.jpg,/content/vggface2_subset/train/038_n000755_n000755/0002.jpg
train,38,n000755,n000755,train/n000755/0186_01.jpg,/content/vggface2_subset/train/038_n000755_n000755/0003.jpg
train,38,n000755,n000755,train/n000755/0447_02.jpg,/content/vggface2_subset/train/038_n000755_n000755/0004.jpg
train,38,n000755,n000755,train/n000755/0201_01.jpg,/content/vggface2_subset/train/038_n000755_n000755/0005.jpg
train,38,n000755,n000755,train/n000755/0151_01.jpg,/content/vggface2_subset/train/038_n000755_n000755/0006.jpg
train,38,n000755,n000755,train/n000755/0568_01.jpg,/content/vggface2_subset/train/038_n000755_n000755/0007.jpg
