attack_type,eps,eps_step,max_iter,targeted,target_strategy,target_class,dataset_label,identity_id,identity_name,identity_dir,source_image_path,adversarial_image_path,linf,mean_abs_perturbation,clean_pred_class,adv_pred_class,clean_class_confidence
bim,0.05,0.0020833333333333,4,False,none,-1,34,n001804,"""Craig_Bellamy""",034_n001804_Craig_Bellamy,dataset/clean_cropped/NN1/034_n001804_Craig_Bellamy/0006.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/034_n001804_Craig_Bellamy/0006.jpg,0.008333,0.005915,3894,3894,0.008479173295199871
bim,0.05,0.0020833333333333,4,False,none,-1,34,n001804,"""Craig_Bellamy""",034_n001804_Craig_Bellamy,dataset/clean_cropped/NN1/034_n001804_Craig_Bellamy/0007.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/034_n001804_Craig_Bellamy/0007.jpg,0.008333,0.006668,3894,3894,0.00807489175349474
bim,0.05,0.0020833333333333,4,False,none,-1,34,n001804,"""Craig_Bellamy""",034_n001804_Craig_Bellamy,dataset/clean_cropped/NN1/034_n001804_Craig_Bellamy/0008.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/034_n001804_Craig_Bellamy/0008.jpg,0.008333,0.006679,3894,3894,0.00783520471304655
bim,0.05,0.0020833333333333,4,False,none,-1,34,n001804,"""Craig_Bellamy""",034_n001804_Craig_Bellamy,dataset/clean_cropped/NN1/034_n001804_Craig_Bellamy/0009.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/034_n001804_Craig_Bellamy/0009.jpg,0.008333,0.006262,3894,3894,0.008450072258710861
bim,0.05,0.0020833333333333,4,False,none,-1,35,n008526,"""Thomas_Hitzlsperger""",035_n008526_Thomas_Hitzlsperger,dataset/clean_cropped/NN1/035_n008526_Thomas_Hitzlsperger/0000.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/035_n008526_Thomas_Hitzlsperger/0000.jpg,0.008333,0.006819,3894,3894,0.00782039761543274
bim,0.05,0.0020833333333333,4,False,none,-1,35,n008526,"""Thomas_Hitzlsperger""",035_n008526_Thomas_Hitzlsperger,dataset/clean_cropped/NN1/035_n008526_Thomas_Hitzlsperger/0001.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/035_n008526_Thomas_Hitzlsperger/0001.jpg,0.008333,0.00645,3894,3894,0.008014632388949394
bim,0.05,0.0020833333333333,4,False,none,-1,35,n008526,"""Thomas_Hitzlsperger""",035_n008526_Thomas_Hitzlsperger,dataset/clean_cropped/NN1/035_n008526_Thomas_Hitzlsperger/0002.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/035_n008526_Thomas_Hitzlsperger/0002.jpg,0.008333,0.00686,3894,3894,0.007512556854635477
bim,0.05,0.0020833333333333,4,False,none,-1,35,n008526,"""Thomas_Hitzlsperger""",035_n008526_Thomas_Hitzlsperger,dataset/clean_cropped/NN1/035_n008526_Thomas_Hitzlsperger/0003.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/035_n008526_Thomas_Hitzlsperger/0003.jpg,0.008333,0.00654,3894,3894,0.00788839254528284
bim,0.05,0.0020833333333333,4,False,none,-1,35,n008526,"""Thomas_Hitzlsperger""",035_n008526_Thomas_Hitzlsperger,dataset/clean_cropped/NN1/035_n008526_Thomas_Hitzlsperger/0004.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/035_n008526_Thomas_Hitzlsperger/0004.jpg,0.008333,0.006425,3894,3894,0.007924944162368774
bim,0.05,0.0020833333333333,4,False,none,-1,35,n008526,"""Thomas_Hitzlsperger""",035_n008526_Thomas_Hitzlsperger,dataset/clean_cropped/NN1/035_n008526_Thomas_Hitzlsperger/0005.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/035_n008526_Thomas_Hitzlsperger/0005.jpg,0.008333,0.006872,3894,3894,0.007547279354184866
bim,0.05,0.0020833333333333,4,False,none,-1,35,n008526,"""Thomas_Hitzlsperger""",035_n008526_Thomas_Hitzlsperger,dataset/clean_cropped/NN1/035_n008526_Thomas_Hitzlsperger/0006.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/035_n008526_Thomas_Hitzlsperger/0006.jpg,0.008333,0.006325,3894,3894,0.008430438116192818
bim,0.05,0.0020833333333333,4,False,none,-1,35,n008526,"""Thomas_Hitzlsperger""",035_n008526_Thomas_Hitzlsperger,dataset/clean_cropped/NN1/035_n008526_Thomas_Hitzlsperger/0007.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/035_n008526_Thomas_Hitzlsperger/0007.jpg,0.008333,0.006606,3894,3894,0.00806067232042551
bim,0.05,0.0020833333333333,4,False,none,-1,35,n008526,"""Thomas_Hitzlsperger""",035_n008526_Thomas_Hitzlsperger,dataset/clean_cropped/NN1/035_n008526_Thomas_Hitzlsperger/0008.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/035_n008526_Thomas_Hitzlsperger/0008.jpg,0.008333,0.006555,3894,3894,0.006357623729854822
bim,0.05,0.0020833333333333,4,False,none,-1,35,n008526,"""Thomas_Hitzlsperger""",035_n008526_Thomas_Hitzlsperger,dataset/clean_cropped/NN1/035_n008526_Thomas_Hitzlsperger/0009.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/035_n008526_Thomas_Hitzlsperger/0009.jpg,0.008333,0.006724,3894,3894,0.007836639881134033
bim,0.05,0.0020833333333333,4,False,none,-1,36,n000762,"""Arifin_Putra""",036_n000762_Arifin_Putra,dataset/clean_cropped/NN1/036_n000762_Arifin_Putra/0001.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/036_n000762_Arifin_Putra/0001.jpg,0.008333,0.006308,3894,3894,0.007400308735668659
bim,0.05,0.0020833333333333,4,False,none,-1,36,n000762,"""Arifin_Putra""",036_n000762_Arifin_Putra,dataset/clean_cropped/NN1/036_n000762_Arifin_Putra/0002.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/036_n000762_Arifin_Putra/0002.jpg,0.008333,0.006374,3894,3894,0.008130944333970547
bim,0.05,0.0020833333333333,4,False,none,-1,36,n000762,"""Arifin_Putra""",036_n000762_Arifin_Putra,dataset/clean_cropped/NN1/036_n000762_Arifin_Putra/0003.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/036_n000762_Arifin_Putra/0003.jpg,0.008333,0.006496,3894,3894,0.008066256530582905
bim,0.05,0.0020833333333333,4,False,none,-1,36,n000762,"""Arifin_Putra""",036_n000762_Arifin_Putra,dataset/clean_cropped/NN1/036_n000762_Arifin_Putra/0004.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/036_n000762_Arifin_Putra/0004.jpg,0.008333,0.006555,3894,3894,0.007456100545823574
bim,0.05,0.0020833333333333,4,False,none,-1,36,n000762,"""Arifin_Putra""",036_n000762_Arifin_Putra,dataset/clean_cropped/NN1/036_n000762_Arifin_Putra/0005.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/036_n000762_Arifin_Putra/0005.jpg,0.008333,0.006914,3894,3894,0.006532280705869198
bim,0.05,0.0020833333333333,4,False,none,-1,36,n000762,"""Arifin_Putra""",036_n000762_Arifin_Putra,dataset/clean_cropped/NN1/036_n000762_Arifin_Putra/0006.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/036_n000762_Arifin_Putra/0006.jpg,0.008333,0.006766,3894,3894,0.007137754000723362
bim,0.05,0.0020833333333333,4,False,none,-1,36,n000762,"""Arifin_Putra""",036_n000762_Arifin_Putra,dataset/clean_cropped/NN1/036_n000762_Arifin_Putra/0007.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/036_n000762_Arifin_Putra/0007.jpg,0.008333,0.006526,3894,3894,0.007981283590197563
bim,0.05,0.0020833333333333,4,False,none,-1,36,n000762,"""Arifin_Putra""",036_n000762_Arifin_Putra,dataset/clean_cropped/NN1/036_n000762_Arifin_Putra/0008.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/036_n000762_Arifin_Putra/0008.jpg,0.008333,0.0066,3894,3894,0.007163411006331444
bim,0.05,0.0020833333333333,4,False,none,-1,36,n000762,"""Arifin_Putra""",036_n000762_Arifin_Putra,dataset/clean_cropped/NN1/036_n000762_Arifin_Putra/0009.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/036_n000762_Arifin_Putra/0009.jpg,0.008333,0.006648,3894,3894,0.007912155240774155
bim,0.05,0.0020833333333333,4,False,none,-1,37,n005727,"""Martin_Bader""",037_n005727_Martin_Bader,dataset/clean_cropped/NN1/037_n005727_Martin_Bader/0000.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/037_n005727_Martin_Bader/0000.jpg,0.008333,0.006874,3894,3894,0.006623691879212856
bim,0.05,0.0020833333333333,4,False,none,-1,37,n005727,"""Martin_Bader""",037_n005727_Martin_Bader,dataset/clean_cropped/NN1/037_n005727_Martin_Bader/0001.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/037_n005727_Martin_Bader/0001.jpg,0.008333,0.006746,3894,3894,0.00674549862742424
bim,0.05,0.0020833333333333,4,False,none,-1,37,n005727,"""Martin_Bader""",037_n005727_Martin_Bader,dataset/clean_cropped/NN1/037_n005727_Martin_Bader/0002.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/037_n005727_Martin_Bader/0002.jpg,0.008333,0.006739,3894,3894,0.006658585742115974
bim,0.05,0.0020833333333333,4,False,none,-1,37,n005727,"""Martin_Bader""",037_n005727_Martin_Bader,dataset/clean_cropped/NN1/037_n005727_Martin_Bader/0003.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/037_n005727_Martin_Bader/0003.jpg,0.008333,0.006574,3894,3894,0.007097894325852394
bim,0.05,0.0020833333333333,4,False,none,-1,37,n005727,"""Martin_Bader""",037_n005727_Martin_Bader,dataset/clean_cropped/NN1/037_n005727_Martin_Bader/0004.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/037_n005727_Martin_Bader/0004.jpg,0.008333,0.006794,3894,3894,0.006702133920043707
bim,0.05,0.0020833333333333,4,False,none,-1,37,n005727,"""Martin_Bader""",037_n005727_Martin_Bader,dataset/clean_cropped/NN1/037_n005727_Martin_Bader/0005.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/037_n005727_Martin_Bader/0005.jpg,0.008333,0.006467,3894,3894,0.007538658566772938
bim,0.05,0.0020833333333333,4,False,none,-1,37,n005727,"""Martin_Bader""",037_n005727_Martin_Bader,dataset/clean_cropped/NN1/037_n005727_Martin_Bader/0007.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/037_n005727_Martin_Bader/0007.jpg,0.008333,0.00682,3894,3894,0.006344401743263006
bim,0.05,0.0020833333333333,4,False,none,-1,37,n005727,"""Martin_Bader""",037_n005727_Martin_Bader,dataset/clean_cropped/NN1/037_n005727_Martin_Bader/0008.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/037_n005727_Martin_Bader/0008.jpg,0.008333,0.006807,3894,3894,0.006155682727694511
bim,0.05,0.0020833333333333,4,False,none,-1,37,n005727,"""Martin_Bader""",037_n005727_Martin_Bader,dataset/clean_cropped/NN1/037_n005727_Martin_Bader/0009.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/037_n005727_Martin_Bader/0009.jpg,0.008333,0.006391,3894,3894,0.007716779597103596
bim,0.05,0.0020833333333333,4,False,none,-1,38,n009055,"""Ximena_Navarrete""",038_n009055_Ximena_Navarrete,dataset/clean_cropped/NN1/038_n009055_Ximena_Navarrete/0000.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/038_n009055_Ximena_Navarrete/0000.jpg,0.008333,0.006376,3894,3894,0.007621294818818569
bim,0.05,0.0020833333333333,4,False,none,-1,38,n009055,"""Ximena_Navarrete""",038_n009055_Ximena_Navarrete,dataset/clean_cropped/NN1/038_n009055_Ximena_Navarrete/0001.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/038_n009055_Ximena_Navarrete/0001.jpg,0.008333,0.006289,3894,3894,0.008129959926009178
bim,0.05,0.0020833333333333,4,False,none,-1,38,n009055,"""Ximena_Navarrete""",038_n009055_Ximena_Navarrete,dataset/clean_cropped/NN1/038_n009055_Ximena_Navarrete/0002.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/038_n009055_Ximena_Navarrete/0002.jpg,0.008333,0.006452,3894,3894,0.007570024114102125
bim,0.05,0.0020833333333333,4,False,none,-1,38,n009055,"""Ximena_Navarrete""",038_n009055_Ximena_Navarrete,dataset/clean_cropped/NN1/038_n009055_Ximena_Navarrete/0003.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/038_n009055_Ximena_Navarrete/0003.jpg,0.008333,0.006469,3894,3894,0.007204434368759394
bim,0.05,0.0020833333333333,4,False,none,-1,38,n009055,"""Ximena_Navarrete""",038_n009055_Ximena_Navarrete,dataset/clean_cropped/NN1/038_n009055_Ximena_Navarrete/0004.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/038_n009055_Ximena_Navarrete/0004.jpg,0.008333,0.006508,3894,3894,0.0075639900751411915
bim,0.05,0.0020833333333333,4,False,none,-1,38,n009055,"""Ximena_Navarrete""",038_n009055_Ximena_Navarrete,dataset/clean_cropped/NN1/038_n009055_Ximena_Navarrete/0005.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/038_n009055_Ximena_Navarrete/0005.jpg,0.008333,0.006668,3894,3894,0.006703183054924011
bim,0.05,0.0020833333333333,4,False,none,-1,38,n009055,"""Ximena_Navarrete""",038_n009055_Ximena_Navarrete,dataset/clean_cropped/NN1/038_n009055_Ximena_Navarrete/0006.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/038_n009055_Ximena_Navarrete/0006.jpg,0.008333,0.006113,3894,3894,0.00828898511826992
bim,0.05,0.0020833333333333,4,False,none,-1,38,n009055,"""Ximena_Navarrete""",038_n009055_Ximena_Navarrete,dataset/clean_cropped/NN1/038_n009055_Ximena_Navarrete/0007.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/038_n009055_Ximena_Navarrete/0007.jpg,0.008333,0.006748,3894,3894,0.0073074218817055225
bim,0.05,0.0020833333333333,4,False,none,-1,38,n009055,"""Ximena_Navarrete""",038_n009055_Ximena_Navarrete,dataset/clean_cropped/NN1/038_n009055_Ximena_Navarrete/0008.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/038_n009055_Ximena_Navarrete/0008.jpg,0.008333,0.006292,3894,3894,0.007679855450987816
bim,0.05,0.0020833333333333,4,False,none,-1,38,n009055,"""Ximena_Navarrete""",038_n009055_Ximena_Navarrete,dataset/clean_cropped/NN1/038_n009055_Ximena_Navarrete/0009.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/038_n009055_Ximena_Navarrete/0009.jpg,0.008333,0.006751,3894,3894,0.006708832923322916
bim,0.05,0.0020833333333333,4,False,none,-1,39,n005851,"""Maurice_de_Hond""",039_n005851_Maurice_de_Hond,dataset/clean_cropped/NN1/039_n005851_Maurice_de_Hond/0000.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/039_n005851_Maurice_de_Hond/0000.jpg,0.008333,0.006754,3894,3894,0.0072921812534332275
bim,0.05,0.0020833333333333,4,False,none,-1,39,n005851,"""Maurice_de_Hond""",039_n005851_Maurice_de_Hond,dataset/clean_cropped/NN1/039_n005851_Maurice_de_Hond/0001.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/039_n005851_Maurice_de_Hond/0001.jpg,0.008333,0.006436,3894,3894,0.007893169298768044
bim,0.05,0.0020833333333333,4,False,none,-1,39,n005851,"""Maurice_de_Hond""",039_n005851_Maurice_de_Hond,dataset/clean_cropped/NN1/039_n005851_Maurice_de_Hond/0002.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/039_n005851_Maurice_de_Hond/0002.jpg,0.008333,0.0061,3894,3894,0.008324109017848969
bim,0.05,0.0020833333333333,4,False,none,-1,39,n005851,"""Maurice_de_Hond""",039_n005851_Maurice_de_Hond,dataset/clean_cropped/NN1/039_n005851_Maurice_de_Hond/0003.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/039_n005851_Maurice_de_Hond/0003.jpg,0.008333,0.006547,3894,3894,0.007398973219096661
bim,0.05,0.0020833333333333,4,False,none,-1,39,n005851,"""Maurice_de_Hond""",039_n005851_Maurice_de_Hond,dataset/clean_cropped/NN1/039_n005851_Maurice_de_Hond/0004.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/039_n005851_Maurice_de_Hond/0004.jpg,0.008333,0.007067,3894,3894,0.006998108699917793
bim,0.05,0.0020833333333333,4,False,none,-1,39,n005851,"""Maurice_de_Hond""",039_n005851_Maurice_de_Hond,dataset/clean_cropped/NN1/039_n005851_Maurice_de_Hond/0005.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/039_n005851_Maurice_de_Hond/0005.jpg,0.008333,0.006635,3894,3894,0.007752702571451664
bim,0.05,0.0020833333333333,4,False,none,-1,39,n005851,"""Maurice_de_Hond""",039_n005851_Maurice_de_Hond,dataset/clean_cropped/NN1/039_n005851_Maurice_de_Hond/0006.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/039_n005851_Maurice_de_Hond/0006.jpg,0.008333,0.006078,3894,3894,0.008395576849579811
bim,0.05,0.0020833333333333,4,False,none,-1,39,n005851,"""Maurice_de_Hond""",039_n005851_Maurice_de_Hond,dataset/clean_cropped/NN1/039_n005851_Maurice_de_Hond/0007.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/039_n005851_Maurice_de_Hond/0007.jpg,0.008333,0.006392,3894,3894,0.007645308971405029
bim,0.05,0.0020833333333333,4,False,none,-1,39,n005851,"""Maurice_de_Hond""",039_n005851_Maurice_de_Hond,dataset/clean_cropped/NN1/039_n005851_Maurice_de_Hond/0008.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/039_n005851_Maurice_de_Hond/0008.jpg,0.008333,0.006778,3894,3894,0.007384867873042822
bim,0.05,0.0020833333333333,4,False,none,-1,39,n005851,"""Maurice_de_Hond""",039_n005851_Maurice_de_Hond,dataset/clean_cropped/NN1/039_n005851_Maurice_de_Hond/0009.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/039_n005851_Maurice_de_Hond/0009.jpg,0.008333,0.006598,3894,3894,0.007725831121206284
bim,0.05,0.0020833333333333,4,False,none,-1,40,n001766,"""Cody_Longo""",040_n001766_Cody_Longo,dataset/clean_cropped/NN1/040_n001766_Cody_Longo/0000.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/040_n001766_Cody_Longo/0000.jpg,0.008333,0.006124,3894,3894,0.0078044068068265915
bim,0.05,0.0020833333333333,4,False,none,-1,40,n001766,"""Cody_Longo""",040_n001766_Cody_Longo,dataset/clean_cropped/NN1/040_n001766_Cody_Longo/0001.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/040_n001766_Cody_Longo/0001.jpg,0.008333,0.006543,3894,3894,0.007741446606814861
bim,0.05,0.0020833333333333,4,False,none,-1,40,n001766,"""Cody_Longo""",040_n001766_Cody_Longo,dataset/clean_cropped/NN1/040_n001766_Cody_Longo/0002.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/040_n001766_Cody_Longo/0002.jpg,0.008333,0.006273,3894,3894,0.00788359995931387
bim,0.05,0.0020833333333333,4,False,none,-1,40,n001766,"""Cody_Longo""",040_n001766_Cody_Longo,dataset/clean_cropped/NN1/040_n001766_Cody_Longo/0003.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/040_n001766_Cody_Longo/0003.jpg,0.008333,0.006287,3894,3894,0.0078119756653904915
bim,0.05,0.0020833333333333,4,False,none,-1,40,n001766,"""Cody_Longo""",040_n001766_Cody_Longo,dataset/clean_cropped/NN1/040_n001766_Cody_Longo/0004.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/040_n001766_Cody_Longo/0004.jpg,0.008333,0.006965,3894,3894,0.007130936253815889
bim,0.05,0.0020833333333333,4,False,none,-1,40,n001766,"""Cody_Longo""",040_n001766_Cody_Longo,dataset/clean_cropped/NN1/040_n001766_Cody_Longo/0005.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/040_n001766_Cody_Longo/0005.jpg,0.008333,0.006779,3894,3894,0.007153946440666914
bim,0.05,0.0020833333333333,4,False,none,-1,40,n001766,"""Cody_Longo""",040_n001766_Cody_Longo,dataset/clean_cropped/NN1/040_n001766_Cody_Longo/0006.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/040_n001766_Cody_Longo/0006.jpg,0.008333,0.006437,3894,3894,0.007611156441271305
bim,0.05,0.0020833333333333,4,False,none,-1,40,n001766,"""Cody_Longo""",040_n001766_Cody_Longo,dataset/clean_cropped/NN1/040_n001766_Cody_Longo/0007.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/040_n001766_Cody_Longo/0007.jpg,0.008333,0.006511,3894,3894,0.0075884233228862286
bim,0.05,0.0020833333333333,4,False,none,-1,40,n001766,"""Cody_Longo""",040_n001766_Cody_Longo,dataset/clean_cropped/NN1/040_n001766_Cody_Longo/0009.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/040_n001766_Cody_Longo/0009.jpg,0.008333,0.006499,3894,3894,0.007897899486124516
bim,0.05,0.0020833333333333,4,False,none,-1,41,n007629,"""Ruth_Langsford""",041_n007629_Ruth_Langsford,dataset/clean_cropped/NN1/041_n007629_Ruth_Langsford/0000.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/041_n007629_Ruth_Langsford/0000.jpg,0.008333,0.006779,3894,3894,0.007766417693346739
bim,0.05,0.0020833333333333,4,False,none,-1,41,n007629,"""Ruth_Langsford""",041_n007629_Ruth_Langsford,dataset/clean_cropped/NN1/041_n007629_Ruth_Langsford/0001.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/041_n007629_Ruth_Langsford/0001.jpg,0.008333,0.006404,3894,3894,0.007897986099123955
bim,0.05,0.0020833333333333,4,False,none,-1,41,n007629,"""Ruth_Langsford""",041_n007629_Ruth_Langsford,dataset/clean_cropped/NN1/041_n007629_Ruth_Langsford/0002.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/041_n007629_Ruth_Langsford/0002.jpg,0.008333,0.006639,3894,3894,0.007848691195249557
bim,0.05,0.0020833333333333,4,False,none,-1,41,n007629,"""Ruth_Langsford""",041_n007629_Ruth_Langsford,dataset/clean_cropped/NN1/041_n007629_Ruth_Langsford/0003.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/041_n007629_Ruth_Langsford/0003.jpg,0.008333,0.006474,3894,3894,0.008327322080731392
bim,0.05,0.0020833333333333,4,False,none,-1,41,n007629,"""Ruth_Langsford""",041_n007629_Ruth_Langsford,dataset/clean_cropped/NN1/041_n007629_Ruth_Langsford/0004.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/041_n007629_Ruth_Langsford/0004.jpg,0.008333,0.006534,3894,3894,0.008089832030236721
bim,0.05,0.0020833333333333,4,False,none,-1,41,n007629,"""Ruth_Langsford""",041_n007629_Ruth_Langsford,dataset/clean_cropped/NN1/041_n007629_Ruth_Langsford/0005.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/041_n007629_Ruth_Langsford/0005.jpg,0.008333,0.006181,3894,3894,0.008336643688380718
bim,0.05,0.0020833333333333,4,False,none,-1,41,n007629,"""Ruth_Langsford""",041_n007629_Ruth_Langsford,dataset/clean_cropped/NN1/041_n007629_Ruth_Langsford/0006.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/041_n007629_Ruth_Langsford/0006.jpg,0.008333,0.006812,3894,3894,0.007838420569896698
bim,0.05,0.0020833333333333,4,False,none,-1,41,n007629,"""Ruth_Langsford""",041_n007629_Ruth_Langsford,dataset/clean_cropped/NN1/041_n007629_Ruth_Langsford/0008.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/041_n007629_Ruth_Langsford/0008.jpg,0.008333,0.00722,3894,3894,0.0069713229313492775
bim,0.05,0.0020833333333333,4,False,none,-1,41,n007629,"""Ruth_Langsford""",041_n007629_Ruth_Langsford,dataset/clean_cropped/NN1/041_n007629_Ruth_Langsford/0009.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/041_n007629_Ruth_Langsford/0009.jpg,0.008333,0.006885,3894,3894,0.007410762831568718
bim,0.05,0.0020833333333333,4,False,none,-1,42,n003085,"""Gilbert_Arenas""",042_n003085_Gilbert_Arenas,dataset/clean_cropped/NN1/042_n003085_Gilbert_Arenas/0001.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/042_n003085_Gilbert_Arenas/0001.jpg,0.008333,0.007156,3894,3894,0.005749237723648548
bim,0.05,0.0020833333333333,4,False,none,-1,42,n003085,"""Gilbert_Arenas""",042_n003085_Gilbert_Arenas,dataset/clean_cropped/NN1/042_n003085_Gilbert_Arenas/0002.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/042_n003085_Gilbert_Arenas/0002.jpg,0.008333,0.006447,3894,3894,0.008100303821265697
bim,0.05,0.0020833333333333,4,False,none,-1,42,n003085,"""Gilbert_Arenas""",042_n003085_Gilbert_Arenas,dataset/clean_cropped/NN1/042_n003085_Gilbert_Arenas/0004.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/042_n003085_Gilbert_Arenas/0004.jpg,0.008333,0.00696,3894,3894,0.007066455204039812
bim,0.05,0.0020833333333333,4,False,none,-1,42,n003085,"""Gilbert_Arenas""",042_n003085_Gilbert_Arenas,dataset/clean_cropped/NN1/042_n003085_Gilbert_Arenas/0005.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/042_n003085_Gilbert_Arenas/0005.jpg,0.008333,0.006967,3894,3894,0.007036576513200998
bim,0.05,0.0020833333333333,4,False,none,-1,42,n003085,"""Gilbert_Arenas""",042_n003085_Gilbert_Arenas,dataset/clean_cropped/NN1/042_n003085_Gilbert_Arenas/0006.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/042_n003085_Gilbert_Arenas/0006.jpg,0.008333,0.006641,3894,3894,0.007624756079167128
bim,0.05,0.0020833333333333,4,False,none,-1,42,n003085,"""Gilbert_Arenas""",042_n003085_Gilbert_Arenas,dataset/clean_cropped/NN1/042_n003085_Gilbert_Arenas/0007.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/042_n003085_Gilbert_Arenas/0007.jpg,0.008333,0.006452,3894,3894,0.007538949139416218
bim,0.05,0.0020833333333333,4,False,none,-1,42,n003085,"""Gilbert_Arenas""",042_n003085_Gilbert_Arenas,dataset/clean_cropped/NN1/042_n003085_Gilbert_Arenas/0008.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/042_n003085_Gilbert_Arenas/0008.jpg,0.008333,0.006331,3894,3894,0.008059641346335411
bim,0.05,0.0020833333333333,4,False,none,-1,42,n003085,"""Gilbert_Arenas""",042_n003085_Gilbert_Arenas,dataset/clean_cropped/NN1/042_n003085_Gilbert_Arenas/0009.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/042_n003085_Gilbert_Arenas/0009.jpg,0.008333,0.006982,3894,3894,0.00673280144110322
bim,0.05,0.0020833333333333,4,False,none,-1,43,n001670,"""Christophe_Maé""",043_n001670_Christophe_Ma,dataset/clean_cropped/NN1/043_n001670_Christophe_Ma/0000.jpg,dataset/attacks/NN2/error_generic/bim/eps_0_050/043_n001670_Christophe_Ma/0000.jpg,0.008333,0.006705,3894,3894,0.008017181418836117
