attack_type,overshoot,max_iter,nb_grads,targeted,target_strategy,target_class,dataset_label,identity_id,identity_name,identity_dir,source_image_path,adversarial_image_path,linf,mean_abs_perturbation,clean_pred_class,adv_pred_class,clean_confidence,adv_confidence
deepfool,0.15,5,3,False,none,-1,21,n000932,"""Begüm_Birgören""",021_n000932_Beg_m_Birg_ren,dataset/clean_cropped/NN1/021_n000932_Beg_m_Birg_ren/0005.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/021_n000932_Beg_m_Birg_ren/0005.tiff,0.002085,7.7e-05,884,3151,0.09692849218845367,0.05616234615445137
deepfool,0.15,5,3,False,none,-1,21,n000932,"""Begüm_Birgören""",021_n000932_Beg_m_Birg_ren,dataset/clean_cropped/NN1/021_n000932_Beg_m_Birg_ren/0007.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/021_n000932_Beg_m_Birg_ren/0007.tiff,0.001798,5.9e-05,884,4900,0.37128978967666626,0.2989211678504944
deepfool,0.15,5,3,False,none,-1,21,n000932,"""Begüm_Birgören""",021_n000932_Beg_m_Birg_ren,dataset/clean_cropped/NN1/021_n000932_Beg_m_Birg_ren/0008.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/021_n000932_Beg_m_Birg_ren/0008.tiff,0.031394,0.00068,884,2296,0.8204659819602966,0.30332669615745544
deepfool,0.15,5,3,False,none,-1,22,n005752,"""Martín_Cáceres""",022_n005752_Mart_n_C_ceres,dataset/clean_cropped/NN1/022_n005752_Mart_n_C_ceres/0000.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/022_n005752_Mart_n_C_ceres/0000.tiff,0.035299,0.001434,5321,534,0.820076048374176,0.20333026349544525
deepfool,0.15,5,3,False,none,-1,22,n005752,"""Martín_Cáceres""",022_n005752_Mart_n_C_ceres,dataset/clean_cropped/NN1/022_n005752_Mart_n_C_ceres/0001.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/022_n005752_Mart_n_C_ceres/0001.tiff,0.033204,0.000969,5321,5383,0.8783461451530457,0.2660929560661316
deepfool,0.15,5,3,False,none,-1,22,n005752,"""Martín_Cáceres""",022_n005752_Mart_n_C_ceres,dataset/clean_cropped/NN1/022_n005752_Mart_n_C_ceres/0002.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/022_n005752_Mart_n_C_ceres/0002.tiff,0.015291,0.000484,5321,1274,0.5986611843109131,0.12394886463880539
deepfool,0.15,5,3,False,none,-1,22,n005752,"""Martín_Cáceres""",022_n005752_Mart_n_C_ceres,dataset/clean_cropped/NN1/022_n005752_Mart_n_C_ceres/0003.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/022_n005752_Mart_n_C_ceres/0003.tiff,0.034674,0.002059,5321,6697,0.8594614267349243,0.3078935444355011
deepfool,0.15,5,3,False,none,-1,22,n005752,"""Martín_Cáceres""",022_n005752_Mart_n_C_ceres,dataset/clean_cropped/NN1/022_n005752_Mart_n_C_ceres/0004.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/022_n005752_Mart_n_C_ceres/0004.tiff,0.012378,0.000581,5321,3990,0.5502610206604004,0.1916952133178711
deepfool,0.15,5,3,False,none,-1,22,n005752,"""Martín_Cáceres""",022_n005752_Mart_n_C_ceres,dataset/clean_cropped/NN1/022_n005752_Mart_n_C_ceres/0005.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/022_n005752_Mart_n_C_ceres/0005.tiff,0.018937,0.000919,5321,534,0.9037575721740723,0.298106849193573
deepfool,0.15,5,3,False,none,-1,22,n005752,"""Martín_Cáceres""",022_n005752_Mart_n_C_ceres,dataset/clean_cropped/NN1/022_n005752_Mart_n_C_ceres/0006.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/022_n005752_Mart_n_C_ceres/0006.tiff,0.013375,0.000806,5321,3521,0.6614757180213928,0.22429119050502777
deepfool,0.15,5,3,False,none,-1,22,n005752,"""Martín_Cáceres""",022_n005752_Mart_n_C_ceres,dataset/clean_cropped/NN1/022_n005752_Mart_n_C_ceres/0007.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/022_n005752_Mart_n_C_ceres/0007.tiff,0.042347,0.002625,5321,1349,0.9166358113288879,0.22587862610816956
deepfool,0.15,5,3,False,none,-1,22,n005752,"""Martín_Cáceres""",022_n005752_Mart_n_C_ceres,dataset/clean_cropped/NN1/022_n005752_Mart_n_C_ceres/0008.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/022_n005752_Mart_n_C_ceres/0008.tiff,0.005224,0.000209,5321,6697,0.24073004722595215,0.0899934247136116
deepfool,0.15,5,3,False,none,-1,22,n005752,"""Martín_Cáceres""",022_n005752_Mart_n_C_ceres,dataset/clean_cropped/NN1/022_n005752_Mart_n_C_ceres/0009.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/022_n005752_Mart_n_C_ceres/0009.tiff,0.078041,0.002404,5321,6697,0.8581079244613647,0.22992227971553802
deepfool,0.15,5,3,False,none,-1,23,n007405,"""Robbie_Farah""",023_n007405_Robbie_Farah,dataset/clean_cropped/NN1/023_n007405_Robbie_Farah/0000.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/023_n007405_Robbie_Farah/0000.tiff,0.005982,0.000388,6884,6649,0.4897243082523346,0.24667157232761383
deepfool,0.15,5,3,False,none,-1,23,n007405,"""Robbie_Farah""",023_n007405_Robbie_Farah,dataset/clean_cropped/NN1/023_n007405_Robbie_Farah/0001.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/023_n007405_Robbie_Farah/0001.tiff,0.027062,0.001515,6884,50,0.7844192981719971,0.16124828159809113
deepfool,0.15,5,3,False,none,-1,23,n007405,"""Robbie_Farah""",023_n007405_Robbie_Farah,dataset/clean_cropped/NN1/023_n007405_Robbie_Farah/0002.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/023_n007405_Robbie_Farah/0002.tiff,0.02415,0.001455,6884,4960,0.8459687829017639,0.262673556804657
deepfool,0.15,5,3,False,none,-1,23,n007405,"""Robbie_Farah""",023_n007405_Robbie_Farah,dataset/clean_cropped/NN1/023_n007405_Robbie_Farah/0003.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/023_n007405_Robbie_Farah/0003.tiff,0.011024,0.000568,6884,7956,0.4382696747779846,0.12521396577358246
deepfool,0.15,5,3,False,none,-1,23,n007405,"""Robbie_Farah""",023_n007405_Robbie_Farah,dataset/clean_cropped/NN1/023_n007405_Robbie_Farah/0004.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/023_n007405_Robbie_Farah/0004.tiff,0.016351,0.000622,6884,2163,0.48681244254112244,0.12523089349269867
deepfool,0.15,5,3,False,none,-1,23,n007405,"""Robbie_Farah""",023_n007405_Robbie_Farah,dataset/clean_cropped/NN1/023_n007405_Robbie_Farah/0006.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/023_n007405_Robbie_Farah/0006.tiff,0.023378,0.000911,6884,3544,0.6797090172767639,0.27285757660865784
deepfool,0.15,5,3,False,none,-1,23,n007405,"""Robbie_Farah""",023_n007405_Robbie_Farah,dataset/clean_cropped/NN1/023_n007405_Robbie_Farah/0007.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/023_n007405_Robbie_Farah/0007.tiff,0.026606,0.000993,6884,65,0.7791476845741272,0.26793310046195984
deepfool,0.15,5,3,False,none,-1,23,n007405,"""Robbie_Farah""",023_n007405_Robbie_Farah,dataset/clean_cropped/NN1/023_n007405_Robbie_Farah/0008.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/023_n007405_Robbie_Farah/0008.tiff,0.031073,0.000892,6884,510,0.6682643890380859,0.18903590738773346
deepfool,0.15,5,3,False,none,-1,23,n007405,"""Robbie_Farah""",023_n007405_Robbie_Farah,dataset/clean_cropped/NN1/023_n007405_Robbie_Farah/0009.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/023_n007405_Robbie_Farah/0009.tiff,0.033735,0.001085,6884,8487,0.6242024898529053,0.16881847381591797
deepfool,0.15,5,3,False,none,-1,24,n008389,"""Tamara_Beckwith""",024_n008389_Tamara_Beckwith,dataset/clean_cropped/NN1/024_n008389_Tamara_Beckwith/0000.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/024_n008389_Tamara_Beckwith/0000.tiff,0.032206,0.001333,7796,7821,0.760971188545227,0.20705156028270721
deepfool,0.15,5,3,False,none,-1,24,n008389,"""Tamara_Beckwith""",024_n008389_Tamara_Beckwith,dataset/clean_cropped/NN1/024_n008389_Tamara_Beckwith/0001.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/024_n008389_Tamara_Beckwith/0001.tiff,0.033702,0.001262,7796,619,0.873285710811615,0.28568369150161743
deepfool,0.15,5,3,False,none,-1,24,n008389,"""Tamara_Beckwith""",024_n008389_Tamara_Beckwith,dataset/clean_cropped/NN1/024_n008389_Tamara_Beckwith/0002.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/024_n008389_Tamara_Beckwith/0002.tiff,0.032429,0.00116,7796,4810,0.8392828106880188,0.2449377328157425
deepfool,0.15,5,3,False,none,-1,24,n008389,"""Tamara_Beckwith""",024_n008389_Tamara_Beckwith,dataset/clean_cropped/NN1/024_n008389_Tamara_Beckwith/0003.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/024_n008389_Tamara_Beckwith/0003.tiff,0.001571,8.1e-05,7796,2650,0.21878963708877563,0.161282017827034
deepfool,0.15,5,3,False,none,-1,24,n008389,"""Tamara_Beckwith""",024_n008389_Tamara_Beckwith,dataset/clean_cropped/NN1/024_n008389_Tamara_Beckwith/0004.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/024_n008389_Tamara_Beckwith/0004.tiff,0.011462,0.000357,7796,1561,0.4231228232383728,0.15125440061092377
deepfool,0.15,5,3,False,none,-1,24,n008389,"""Tamara_Beckwith""",024_n008389_Tamara_Beckwith,dataset/clean_cropped/NN1/024_n008389_Tamara_Beckwith/0006.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/024_n008389_Tamara_Beckwith/0006.tiff,0.019446,0.000316,7796,143,0.4437401592731476,0.1209900826215744
deepfool,0.15,5,3,False,none,-1,24,n008389,"""Tamara_Beckwith""",024_n008389_Tamara_Beckwith,dataset/clean_cropped/NN1/024_n008389_Tamara_Beckwith/0007.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/024_n008389_Tamara_Beckwith/0007.tiff,0.019008,0.000842,7796,7422,0.8569146394729614,0.2728187143802643
deepfool,0.15,5,3,False,none,-1,24,n008389,"""Tamara_Beckwith""",024_n008389_Tamara_Beckwith,dataset/clean_cropped/NN1/024_n008389_Tamara_Beckwith/0008.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/024_n008389_Tamara_Beckwith/0008.tiff,0.01845,0.000312,7796,4897,0.610701322555542,0.25018513202667236
deepfool,0.15,5,3,False,none,-1,24,n008389,"""Tamara_Beckwith""",024_n008389_Tamara_Beckwith,dataset/clean_cropped/NN1/024_n008389_Tamara_Beckwith/0009.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/024_n008389_Tamara_Beckwith/0009.tiff,0.016985,0.000702,7796,7422,0.8079270720481873,0.2631353437900543
deepfool,0.15,5,3,False,none,-1,25,n005845,"""Maura_Rivera""",025_n005845_Maura_Rivera,dataset/clean_cropped/NN1/025_n005845_Maura_Rivera/0000.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/025_n005845_Maura_Rivera/0000.tiff,0.015756,0.000697,5400,4862,0.6910621523857117,0.30476123094558716
deepfool,0.15,5,3,False,none,-1,25,n005845,"""Maura_Rivera""",025_n005845_Maura_Rivera,dataset/clean_cropped/NN1/025_n005845_Maura_Rivera/0001.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/025_n005845_Maura_Rivera/0001.tiff,0.009735,0.000345,5400,2084,0.6248009204864502,0.32328498363494873
deepfool,0.15,5,3,False,none,-1,25,n005845,"""Maura_Rivera""",025_n005845_Maura_Rivera,dataset/clean_cropped/NN1/025_n005845_Maura_Rivera/0002.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/025_n005845_Maura_Rivera/0002.tiff,0.005452,0.000186,5400,3371,0.36034002900123596,0.2064606249332428
deepfool,0.15,5,3,False,none,-1,25,n005845,"""Maura_Rivera""",025_n005845_Maura_Rivera,dataset/clean_cropped/NN1/025_n005845_Maura_Rivera/0003.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/025_n005845_Maura_Rivera/0003.tiff,0.007124,0.000174,5400,5910,0.2820018529891968,0.11921726167201996
deepfool,0.15,5,3,False,none,-1,25,n005845,"""Maura_Rivera""",025_n005845_Maura_Rivera,dataset/clean_cropped/NN1/025_n005845_Maura_Rivera/0004.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/025_n005845_Maura_Rivera/0004.tiff,0.012862,0.000454,5400,3719,0.5909695029258728,0.1921643316745758
deepfool,0.15,5,3,False,none,-1,25,n005845,"""Maura_Rivera""",025_n005845_Maura_Rivera,dataset/clean_cropped/NN1/025_n005845_Maura_Rivera/0005.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/025_n005845_Maura_Rivera/0005.tiff,0.021978,0.000803,5400,7170,0.8731563091278076,0.26771700382232666
deepfool,0.15,5,3,False,none,-1,25,n005845,"""Maura_Rivera""",025_n005845_Maura_Rivera,dataset/clean_cropped/NN1/025_n005845_Maura_Rivera/0006.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/025_n005845_Maura_Rivera/0006.tiff,0.023347,0.000587,5400,1257,0.8119720220565796,0.16849645972251892
deepfool,0.15,5,3,False,none,-1,25,n005845,"""Maura_Rivera""",025_n005845_Maura_Rivera,dataset/clean_cropped/NN1/025_n005845_Maura_Rivera/0007.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/025_n005845_Maura_Rivera/0007.tiff,0.005356,0.000193,5400,7451,0.3203437328338623,0.18254713714122772
deepfool,0.15,5,3,False,none,-1,25,n005845,"""Maura_Rivera""",025_n005845_Maura_Rivera,dataset/clean_cropped/NN1/025_n005845_Maura_Rivera/0008.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/025_n005845_Maura_Rivera/0008.tiff,0.003101,0.000113,5400,777,0.35017409920692444,0.21855513751506805
deepfool,0.15,5,3,False,none,-1,25,n005845,"""Maura_Rivera""",025_n005845_Maura_Rivera,dataset/clean_cropped/NN1/025_n005845_Maura_Rivera/0009.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/025_n005845_Maura_Rivera/0009.tiff,0.010839,0.000277,5400,1257,0.5586291551589966,0.2191133201122284
deepfool,0.15,5,3,False,none,-1,26,n005704,"""Marky_Cielo""",026_n005704_Marky_Cielo,dataset/clean_cropped/NN1/026_n005704_Marky_Cielo/0000.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/026_n005704_Marky_Cielo/0000.tiff,0.020249,0.000862,5279,3874,0.5969102382659912,0.23605288565158844
deepfool,0.15,5,3,False,none,-1,26,n005704,"""Marky_Cielo""",026_n005704_Marky_Cielo,dataset/clean_cropped/NN1/026_n005704_Marky_Cielo/0001.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/026_n005704_Marky_Cielo/0001.tiff,0.005087,0.000261,5279,3686,0.35767120122909546,0.16714578866958618
deepfool,0.15,5,3,False,none,-1,26,n005704,"""Marky_Cielo""",026_n005704_Marky_Cielo,dataset/clean_cropped/NN1/026_n005704_Marky_Cielo/0002.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/026_n005704_Marky_Cielo/0002.tiff,0.036322,0.000843,5279,6595,0.6787736415863037,0.250205934047699
deepfool,0.15,5,3,False,none,-1,26,n005704,"""Marky_Cielo""",026_n005704_Marky_Cielo,dataset/clean_cropped/NN1/026_n005704_Marky_Cielo/0003.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/026_n005704_Marky_Cielo/0003.tiff,0.025021,0.001178,5279,332,0.5609997510910034,0.1528441309928894
deepfool,0.15,5,3,False,none,-1,26,n005704,"""Marky_Cielo""",026_n005704_Marky_Cielo,dataset/clean_cropped/NN1/026_n005704_Marky_Cielo/0004.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/026_n005704_Marky_Cielo/0004.tiff,0.031591,0.000852,5279,8417,0.6473928093910217,0.2023782581090927
deepfool,0.15,5,3,False,none,-1,26,n005704,"""Marky_Cielo""",026_n005704_Marky_Cielo,dataset/clean_cropped/NN1/026_n005704_Marky_Cielo/0005.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/026_n005704_Marky_Cielo/0005.tiff,0.013334,0.000522,5279,5691,0.49967989325523376,0.1881077140569687
deepfool,0.15,5,3,False,none,-1,26,n005704,"""Marky_Cielo""",026_n005704_Marky_Cielo,dataset/clean_cropped/NN1/026_n005704_Marky_Cielo/0006.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/026_n005704_Marky_Cielo/0006.tiff,0.030567,0.001099,5279,7576,0.6931214928627014,0.21078811585903168
deepfool,0.15,5,3,False,none,-1,26,n005704,"""Marky_Cielo""",026_n005704_Marky_Cielo,dataset/clean_cropped/NN1/026_n005704_Marky_Cielo/0007.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/026_n005704_Marky_Cielo/0007.tiff,0.015629,0.000692,5279,2182,0.6275833249092102,0.26723816990852356
deepfool,0.15,5,3,False,none,-1,26,n005704,"""Marky_Cielo""",026_n005704_Marky_Cielo,dataset/clean_cropped/NN1/026_n005704_Marky_Cielo/0008.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/026_n005704_Marky_Cielo/0008.tiff,0.020826,0.000862,5279,1470,0.7025327682495117,0.2593756914138794
deepfool,0.15,5,3,False,none,-1,26,n005704,"""Marky_Cielo""",026_n005704_Marky_Cielo,dataset/clean_cropped/NN1/026_n005704_Marky_Cielo/0009.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/026_n005704_Marky_Cielo/0009.tiff,0.038956,0.001129,5279,2030,0.7983487248420715,0.2606598734855652
deepfool,0.15,5,3,False,none,-1,27,n008620,"""Tomatito""",027_n008620_Tomatito,dataset/clean_cropped/NN1/027_n008620_Tomatito/0002.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/027_n008620_Tomatito/0002.tiff,0.036039,0.001163,8010,2795,0.7467867732048035,0.1926274448633194
deepfool,0.15,5,3,False,none,-1,27,n008620,"""Tomatito""",027_n008620_Tomatito,dataset/clean_cropped/NN1/027_n008620_Tomatito/0003.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/027_n008620_Tomatito/0003.tiff,0.002968,0.000154,8010,6478,0.0867239236831665,0.0504627488553524
deepfool,0.15,5,3,False,none,-1,27,n008620,"""Tomatito""",027_n008620_Tomatito,dataset/clean_cropped/NN1/027_n008620_Tomatito/0004.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/027_n008620_Tomatito/0004.tiff,0.026166,0.000778,8010,6414,0.7626702785491943,0.24064134061336517
deepfool,0.15,5,3,False,none,-1,27,n008620,"""Tomatito""",027_n008620_Tomatito,dataset/clean_cropped/NN1/027_n008620_Tomatito/0005.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/027_n008620_Tomatito/0005.tiff,0.015841,0.000629,8010,8105,0.5206102132797241,0.22299814224243164
deepfool,0.15,5,3,False,none,-1,27,n008620,"""Tomatito""",027_n008620_Tomatito,dataset/clean_cropped/NN1/027_n008620_Tomatito/0006.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/027_n008620_Tomatito/0006.tiff,0.019213,0.000701,8010,4702,0.5647072196006775,0.2535597085952759
deepfool,0.15,5,3,False,none,-1,27,n008620,"""Tomatito""",027_n008620_Tomatito,dataset/clean_cropped/NN1/027_n008620_Tomatito/0008.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/027_n008620_Tomatito/0008.tiff,0.004665,0.000216,8010,1885,0.28331446647644043,0.1567569077014923
deepfool,0.15,5,3,False,none,-1,27,n008620,"""Tomatito""",027_n008620_Tomatito,dataset/clean_cropped/NN1/027_n008620_Tomatito/0009.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/027_n008620_Tomatito/0009.tiff,0.017622,0.000635,8010,8105,0.5073741674423218,0.16692574322223663
deepfool,0.15,5,3,False,none,-1,28,n006836,"""Paul_DiAnno""",028_n006836_Paul_DiAnno,dataset/clean_cropped/NN1/028_n006836_Paul_DiAnno/0000.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/028_n006836_Paul_DiAnno/0000.tiff,0.010839,0.000472,6349,3608,0.5874531865119934,0.26503023505210876
deepfool,0.15,5,3,False,none,-1,28,n006836,"""Paul_DiAnno""",028_n006836_Paul_DiAnno,dataset/clean_cropped/NN1/028_n006836_Paul_DiAnno/0001.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/028_n006836_Paul_DiAnno/0001.tiff,0.002182,0.000109,6349,3770,0.12254435569047928,0.07622396945953369
deepfool,0.15,5,3,False,none,-1,28,n006836,"""Paul_DiAnno""",028_n006836_Paul_DiAnno,dataset/clean_cropped/NN1/028_n006836_Paul_DiAnno/0002.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/028_n006836_Paul_DiAnno/0002.tiff,0.063798,0.00232,6349,8120,0.644810676574707,0.2541567385196686
deepfool,0.15,5,3,False,none,-1,28,n006836,"""Paul_DiAnno""",028_n006836_Paul_DiAnno,dataset/clean_cropped/NN1/028_n006836_Paul_DiAnno/0003.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/028_n006836_Paul_DiAnno/0003.tiff,0.024239,0.001054,6349,8120,0.8267121911048889,0.41210299730300903
deepfool,0.15,5,3,False,none,-1,28,n006836,"""Paul_DiAnno""",028_n006836_Paul_DiAnno,dataset/clean_cropped/NN1/028_n006836_Paul_DiAnno/0004.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/028_n006836_Paul_DiAnno/0004.tiff,0.039799,0.001695,6349,7693,0.8703563809394836,0.37538617849349976
deepfool,0.15,5,3,False,none,-1,28,n006836,"""Paul_DiAnno""",028_n006836_Paul_DiAnno,dataset/clean_cropped/NN1/028_n006836_Paul_DiAnno/0005.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/028_n006836_Paul_DiAnno/0005.tiff,0.017075,0.000602,6349,733,0.35405397415161133,0.0946928933262825
deepfool,0.15,5,3,False,none,-1,28,n006836,"""Paul_DiAnno""",028_n006836_Paul_DiAnno,dataset/clean_cropped/NN1/028_n006836_Paul_DiAnno/0006.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/028_n006836_Paul_DiAnno/0006.tiff,0.020555,0.000835,6349,392,0.784172773361206,0.24159091711044312
deepfool,0.15,5,3,False,none,-1,28,n006836,"""Paul_DiAnno""",028_n006836_Paul_DiAnno,dataset/clean_cropped/NN1/028_n006836_Paul_DiAnno/0007.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/028_n006836_Paul_DiAnno/0007.tiff,0.008168,0.000336,6349,4232,0.4082185924053192,0.18611980974674225
deepfool,0.15,5,3,False,none,-1,28,n006836,"""Paul_DiAnno""",028_n006836_Paul_DiAnno,dataset/clean_cropped/NN1/028_n006836_Paul_DiAnno/0008.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/028_n006836_Paul_DiAnno/0008.tiff,0.025586,0.00145,6349,4648,0.6921582221984863,0.167784184217453
deepfool,0.15,5,3,False,none,-1,28,n006836,"""Paul_DiAnno""",028_n006836_Paul_DiAnno,dataset/clean_cropped/NN1/028_n006836_Paul_DiAnno/0009.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/028_n006836_Paul_DiAnno/0009.tiff,0.037047,0.000864,6349,2471,0.8379076719284058,0.1619829535484314
deepfool,0.15,5,3,False,none,-1,29,n005009,"""Laura_Linney""",029_n005009_Laura_Linney,dataset/clean_cropped/NN1/029_n005009_Laura_Linney/0000.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/029_n005009_Laura_Linney/0000.tiff,0.019307,0.000784,4660,907,0.8194971680641174,0.23227396607398987
deepfool,0.15,5,3,False,none,-1,29,n005009,"""Laura_Linney""",029_n005009_Laura_Linney,dataset/clean_cropped/NN1/029_n005009_Laura_Linney/0001.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/029_n005009_Laura_Linney/0001.tiff,0.001301,4.8e-05,4660,6420,0.35857313871383667,0.30034658312797546
deepfool,0.15,5,3,False,none,-1,29,n005009,"""Laura_Linney""",029_n005009_Laura_Linney,dataset/clean_cropped/NN1/029_n005009_Laura_Linney/0002.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/029_n005009_Laura_Linney/0002.tiff,0.043164,0.001251,4660,7871,0.7961180806159973,0.19952239096164703
deepfool,0.15,5,3,False,none,-1,29,n005009,"""Laura_Linney""",029_n005009_Laura_Linney,dataset/clean_cropped/NN1/029_n005009_Laura_Linney/0003.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/029_n005009_Laura_Linney/0003.tiff,0.031303,0.001324,4660,4455,0.9048958420753479,0.31915777921676636
deepfool,0.15,5,3,False,none,-1,29,n005009,"""Laura_Linney""",029_n005009_Laura_Linney,dataset/clean_cropped/NN1/029_n005009_Laura_Linney/0004.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/029_n005009_Laura_Linney/0004.tiff,0.015807,0.00059,4660,3852,0.7441430687904358,0.12802767753601074
deepfool,0.15,5,3,False,none,-1,29,n005009,"""Laura_Linney""",029_n005009_Laura_Linney,dataset/clean_cropped/NN1/029_n005009_Laura_Linney/0005.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/029_n005009_Laura_Linney/0005.tiff,0.023412,0.000549,4660,616,0.7549776434898376,0.19985836744308472
deepfool,0.15,5,3,False,none,-1,29,n005009,"""Laura_Linney""",029_n005009_Laura_Linney,dataset/clean_cropped/NN1/029_n005009_Laura_Linney/0006.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/029_n005009_Laura_Linney/0006.tiff,0.025394,0.000952,4660,4933,0.7538169622421265,0.2736360430717468
deepfool,0.15,5,3,False,none,-1,29,n005009,"""Laura_Linney""",029_n005009_Laura_Linney,dataset/clean_cropped/NN1/029_n005009_Laura_Linney/0007.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/029_n005009_Laura_Linney/0007.tiff,0.017878,0.000552,4660,6596,0.6050667762756348,0.18894238770008087
deepfool,0.15,5,3,False,none,-1,29,n005009,"""Laura_Linney""",029_n005009_Laura_Linney,dataset/clean_cropped/NN1/029_n005009_Laura_Linney/0008.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/029_n005009_Laura_Linney/0008.tiff,0.033026,0.000776,4660,7871,0.8522518873214722,0.22476640343666077
deepfool,0.15,5,3,False,none,-1,29,n005009,"""Laura_Linney""",029_n005009_Laura_Linney,dataset/clean_cropped/NN1/029_n005009_Laura_Linney/0009.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/029_n005009_Laura_Linney/0009.tiff,0.020565,0.000708,4660,3873,0.8758187890052795,0.17887476086616516
deepfool,0.15,5,3,False,none,-1,30,n008046,"""Shraddha_Das""",030_n008046_Shraddha_Das,dataset/clean_cropped/NN1/030_n008046_Shraddha_Das/0000.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/030_n008046_Shraddha_Das/0000.tiff,0.031485,0.001508,7478,3270,0.9288136959075928,0.24000787734985352
deepfool,0.15,5,3,False,none,-1,30,n008046,"""Shraddha_Das""",030_n008046_Shraddha_Das,dataset/clean_cropped/NN1/030_n008046_Shraddha_Das/0001.tiff,dataset/attacks/NN1/error_generic/deepfool/samples/030_n008046_Shraddha_Das/0001.tiff,0.000578,2.6e-05,7478,1973,0.1886509209871292,0.1697399914264679
