attack_type,eps,targeted,target_strategy,target_class,dataset_label,identity_id,identity_name,identity_dir,source_image_path,adversarial_image_path,linf,mean_abs_perturbation,true_facenet_id,clean_pred_class,adv_pred_class,clean_true_class_confidence,adv_true_class_confidence,clean_correct_nn2,adv_correct_nn2,prediction_changed_nn2,transfer_success_nn2
fgsm,0.025,False,none,-1,29,n005009,"""Laura_Linney""",029_n005009_Laura_Linney,dataset/clean_cropped/NN1/029_n005009_Laura_Linney/0006.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/029_n005009_Laura_Linney/0006.tiff,0.025,0.024028,4660,4660,4660,0.999031662940979,0.21332356333732605,1,1,0,0
fgsm,0.025,False,none,-1,29,n005009,"""Laura_Linney""",029_n005009_Laura_Linney,dataset/clean_cropped/NN1/029_n005009_Laura_Linney/0007.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/029_n005009_Laura_Linney/0007.tiff,0.025,0.023983,4660,4660,6596,0.9035386443138123,0.0018379254033789039,1,0,1,1
fgsm,0.025,False,none,-1,29,n005009,"""Laura_Linney""",029_n005009_Laura_Linney,dataset/clean_cropped/NN1/029_n005009_Laura_Linney/0008.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/029_n005009_Laura_Linney/0008.tiff,0.025,0.024034,4660,4660,4660,0.9958633184432983,0.13494199514389038,1,1,0,0
fgsm,0.025,False,none,-1,29,n005009,"""Laura_Linney""",029_n005009_Laura_Linney,dataset/clean_cropped/NN1/029_n005009_Laura_Linney/0009.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/029_n005009_Laura_Linney/0009.tiff,0.025,0.024071,4660,4660,4335,0.9742574691772461,0.0037000137381255627,1,0,1,1
fgsm,0.025,False,none,-1,30,n008046,"""Shraddha_Das""",030_n008046_Shraddha_Das,dataset/clean_cropped/NN1/030_n008046_Shraddha_Das/0000.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/030_n008046_Shraddha_Das/0000.tiff,0.025,0.024067,7478,7478,7478,0.9989064931869507,0.45384323596954346,1,1,0,0
fgsm,0.025,False,none,-1,30,n008046,"""Shraddha_Das""",030_n008046_Shraddha_Das,dataset/clean_cropped/NN1/030_n008046_Shraddha_Das/0001.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/030_n008046_Shraddha_Das/0001.tiff,0.025,0.023916,7478,7478,6611,0.7761128544807434,2.837340798578225e-05,1,0,1,1
fgsm,0.025,False,none,-1,30,n008046,"""Shraddha_Das""",030_n008046_Shraddha_Das,dataset/clean_cropped/NN1/030_n008046_Shraddha_Das/0002.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/030_n008046_Shraddha_Das/0002.tiff,0.025,0.024033,7478,7478,614,0.8626379370689392,0.0030284973327070475,1,0,1,1
fgsm,0.025,False,none,-1,30,n008046,"""Shraddha_Das""",030_n008046_Shraddha_Das,dataset/clean_cropped/NN1/030_n008046_Shraddha_Das/0003.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/030_n008046_Shraddha_Das/0003.tiff,0.025,0.024069,7478,7478,7478,0.9857272505760193,0.12204577028751373,1,1,0,0
fgsm,0.025,False,none,-1,30,n008046,"""Shraddha_Das""",030_n008046_Shraddha_Das,dataset/clean_cropped/NN1/030_n008046_Shraddha_Das/0004.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/030_n008046_Shraddha_Das/0004.tiff,0.025,0.023738,7478,7478,7478,0.9681126475334167,0.5784412622451782,1,1,0,0
fgsm,0.025,False,none,-1,30,n008046,"""Shraddha_Das""",030_n008046_Shraddha_Das,dataset/clean_cropped/NN1/030_n008046_Shraddha_Das/0005.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/030_n008046_Shraddha_Das/0005.tiff,0.025,0.023728,7478,7478,7472,0.2704600989818573,2.177914029743988e-05,1,0,1,1
fgsm,0.025,False,none,-1,30,n008046,"""Shraddha_Das""",030_n008046_Shraddha_Das,dataset/clean_cropped/NN1/030_n008046_Shraddha_Das/0006.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/030_n008046_Shraddha_Das/0006.tiff,0.025,0.024068,7478,7478,7706,0.7680773735046387,0.00023961059923749417,1,0,1,1
fgsm,0.025,False,none,-1,30,n008046,"""Shraddha_Das""",030_n008046_Shraddha_Das,dataset/clean_cropped/NN1/030_n008046_Shraddha_Das/0007.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/030_n008046_Shraddha_Das/0007.tiff,0.025,0.023888,7478,7478,4523,0.4372257590293884,0.00016104969836305827,1,0,1,1
fgsm,0.025,False,none,-1,30,n008046,"""Shraddha_Das""",030_n008046_Shraddha_Das,dataset/clean_cropped/NN1/030_n008046_Shraddha_Das/0008.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/030_n008046_Shraddha_Das/0008.tiff,0.025,0.023686,7478,7478,7705,0.9971216320991516,0.04802853241562843,1,0,1,1
fgsm,0.025,False,none,-1,30,n008046,"""Shraddha_Das""",030_n008046_Shraddha_Das,dataset/clean_cropped/NN1/030_n008046_Shraddha_Das/0009.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/030_n008046_Shraddha_Das/0009.tiff,0.025,0.023257,7478,7478,2743,0.4712233543395996,2.6418998459121212e-05,1,0,1,1
fgsm,0.025,False,none,-1,31,n001155,"""Brad_Garrett""",031_n001155_Brad_Garrett,dataset/clean_cropped/NN1/031_n001155_Brad_Garrett/0000.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/031_n001155_Brad_Garrett/0000.tiff,0.025,0.024038,1092,1092,1781,0.9232857823371887,0.001581071293912828,1,0,1,1
fgsm,0.025,False,none,-1,31,n001155,"""Brad_Garrett""",031_n001155_Brad_Garrett,dataset/clean_cropped/NN1/031_n001155_Brad_Garrett/0002.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/031_n001155_Brad_Garrett/0002.tiff,0.025,0.023301,1092,1092,1092,0.471698522567749,0.06613116711378098,1,1,0,0
fgsm,0.025,False,none,-1,31,n001155,"""Brad_Garrett""",031_n001155_Brad_Garrett,dataset/clean_cropped/NN1/031_n001155_Brad_Garrett/0004.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/031_n001155_Brad_Garrett/0004.tiff,0.025,0.023945,1092,1092,3292,0.743317186832428,0.048215094953775406,1,0,1,1
fgsm,0.025,False,none,-1,31,n001155,"""Brad_Garrett""",031_n001155_Brad_Garrett,dataset/clean_cropped/NN1/031_n001155_Brad_Garrett/0005.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/031_n001155_Brad_Garrett/0005.tiff,0.025,0.023922,1092,1092,4690,0.1812070906162262,0.00031606879201717675,1,0,1,1
fgsm,0.025,False,none,-1,31,n001155,"""Brad_Garrett""",031_n001155_Brad_Garrett,dataset/clean_cropped/NN1/031_n001155_Brad_Garrett/0006.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/031_n001155_Brad_Garrett/0006.tiff,0.025,0.023582,1092,1092,1092,0.915181040763855,0.19955816864967346,1,1,0,0
fgsm,0.025,False,none,-1,31,n001155,"""Brad_Garrett""",031_n001155_Brad_Garrett,dataset/clean_cropped/NN1/031_n001155_Brad_Garrett/0007.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/031_n001155_Brad_Garrett/0007.tiff,0.025,0.024018,1092,533,1185,0.017590656876564026,8.934514335123822e-05,0,0,1,0
fgsm,0.025,False,none,-1,31,n001155,"""Brad_Garrett""",031_n001155_Brad_Garrett,dataset/clean_cropped/NN1/031_n001155_Brad_Garrett/0009.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/031_n001155_Brad_Garrett/0009.tiff,0.025,0.024048,1092,1092,1092,0.9808893799781799,0.6439881920814514,1,1,0,0
fgsm,0.025,False,none,-1,32,n005460,"""Malu_Mader""",032_n005460_Malu_Mader,dataset/clean_cropped/NN1/032_n005460_Malu_Mader/0000.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/032_n005460_Malu_Mader/0000.tiff,0.025,0.023941,5062,5062,7577,0.9685622453689575,0.05536899343132973,1,0,1,1
fgsm,0.025,False,none,-1,32,n005460,"""Malu_Mader""",032_n005460_Malu_Mader,dataset/clean_cropped/NN1/032_n005460_Malu_Mader/0002.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/032_n005460_Malu_Mader/0002.tiff,0.025,0.024058,5062,5062,5062,0.9696144461631775,0.6238628625869751,1,1,0,0
fgsm,0.025,False,none,-1,32,n005460,"""Malu_Mader""",032_n005460_Malu_Mader,dataset/clean_cropped/NN1/032_n005460_Malu_Mader/0003.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/032_n005460_Malu_Mader/0003.tiff,0.025,0.023664,5062,5062,5062,0.9983324408531189,0.6516368985176086,1,1,0,0
fgsm,0.025,False,none,-1,32,n005460,"""Malu_Mader""",032_n005460_Malu_Mader,dataset/clean_cropped/NN1/032_n005460_Malu_Mader/0004.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/032_n005460_Malu_Mader/0004.tiff,0.025,0.024023,5062,5062,5062,0.9975202679634094,0.6375247240066528,1,1,0,0
fgsm,0.025,False,none,-1,32,n005460,"""Malu_Mader""",032_n005460_Malu_Mader,dataset/clean_cropped/NN1/032_n005460_Malu_Mader/0005.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/032_n005460_Malu_Mader/0005.tiff,0.025,0.023761,5062,5062,2033,0.9977141618728638,0.12137256562709808,1,0,1,1
fgsm,0.025,False,none,-1,32,n005460,"""Malu_Mader""",032_n005460_Malu_Mader,dataset/clean_cropped/NN1/032_n005460_Malu_Mader/0006.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/032_n005460_Malu_Mader/0006.tiff,0.025,0.024002,5062,5062,8017,0.9845667481422424,0.011029530316591263,1,0,1,1
fgsm,0.025,False,none,-1,32,n005460,"""Malu_Mader""",032_n005460_Malu_Mader,dataset/clean_cropped/NN1/032_n005460_Malu_Mader/0007.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/032_n005460_Malu_Mader/0007.tiff,0.025,0.023826,5062,5062,5062,0.9978392720222473,0.7481198310852051,1,1,0,0
fgsm,0.025,False,none,-1,32,n005460,"""Malu_Mader""",032_n005460_Malu_Mader,dataset/clean_cropped/NN1/032_n005460_Malu_Mader/0008.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/032_n005460_Malu_Mader/0008.tiff,0.025,0.024071,5062,5062,5062,0.9718736410140991,0.8099656105041504,1,1,0,0
fgsm,0.025,False,none,-1,32,n005460,"""Malu_Mader""",032_n005460_Malu_Mader,dataset/clean_cropped/NN1/032_n005460_Malu_Mader/0009.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/032_n005460_Malu_Mader/0009.tiff,0.025,0.023993,5062,5062,5062,0.9921644926071167,0.41257360577583313,1,1,0,0
fgsm,0.025,False,none,-1,33,n004688,"""Keisha_Buchanan""",033_n004688_Keisha_Buchanan,dataset/clean_cropped/NN1/033_n004688_Keisha_Buchanan/0000.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/033_n004688_Keisha_Buchanan/0000.tiff,0.025,0.023662,4370,4370,3964,0.7005389928817749,0.0031080644112080336,1,0,1,1
fgsm,0.025,False,none,-1,33,n004688,"""Keisha_Buchanan""",033_n004688_Keisha_Buchanan,dataset/clean_cropped/NN1/033_n004688_Keisha_Buchanan/0001.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/033_n004688_Keisha_Buchanan/0001.tiff,0.025,0.023861,4370,4370,4173,0.472539484500885,0.0007728084456175566,1,0,1,1
fgsm,0.025,False,none,-1,33,n004688,"""Keisha_Buchanan""",033_n004688_Keisha_Buchanan,dataset/clean_cropped/NN1/033_n004688_Keisha_Buchanan/0002.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/033_n004688_Keisha_Buchanan/0002.tiff,0.025,0.023922,4370,4370,5776,0.765613853931427,0.001329839345999062,1,0,1,1
fgsm,0.025,False,none,-1,33,n004688,"""Keisha_Buchanan""",033_n004688_Keisha_Buchanan,dataset/clean_cropped/NN1/033_n004688_Keisha_Buchanan/0003.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/033_n004688_Keisha_Buchanan/0003.tiff,0.025,0.023945,4370,4370,3964,0.7011361122131348,0.05063527077436447,1,0,1,1
fgsm,0.025,False,none,-1,33,n004688,"""Keisha_Buchanan""",033_n004688_Keisha_Buchanan,dataset/clean_cropped/NN1/033_n004688_Keisha_Buchanan/0004.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/033_n004688_Keisha_Buchanan/0004.tiff,0.025,0.023434,4370,4370,2928,0.7706068158149719,0.024960851296782494,1,0,1,1
fgsm,0.025,False,none,-1,33,n004688,"""Keisha_Buchanan""",033_n004688_Keisha_Buchanan,dataset/clean_cropped/NN1/033_n004688_Keisha_Buchanan/0005.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/033_n004688_Keisha_Buchanan/0005.tiff,0.025,0.024059,4370,4370,2647,0.8126571774482727,0.06049412116408348,1,0,1,1
fgsm,0.025,False,none,-1,33,n004688,"""Keisha_Buchanan""",033_n004688_Keisha_Buchanan,dataset/clean_cropped/NN1/033_n004688_Keisha_Buchanan/0006.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/033_n004688_Keisha_Buchanan/0006.tiff,0.025,0.024052,4370,4370,6612,0.8268027305603027,3.5703158118849387e-06,1,0,1,1
fgsm,0.025,False,none,-1,33,n004688,"""Keisha_Buchanan""",033_n004688_Keisha_Buchanan,dataset/clean_cropped/NN1/033_n004688_Keisha_Buchanan/0007.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/033_n004688_Keisha_Buchanan/0007.tiff,0.025,0.024002,4370,4370,4370,0.9874078035354614,0.2312840074300766,1,1,0,0
fgsm,0.025,False,none,-1,33,n004688,"""Keisha_Buchanan""",033_n004688_Keisha_Buchanan,dataset/clean_cropped/NN1/033_n004688_Keisha_Buchanan/0008.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/033_n004688_Keisha_Buchanan/0008.tiff,0.025,0.023948,4370,4370,4370,0.9663101434707642,0.23761607706546783,1,1,0,0
fgsm,0.025,False,none,-1,33,n004688,"""Keisha_Buchanan""",033_n004688_Keisha_Buchanan,dataset/clean_cropped/NN1/033_n004688_Keisha_Buchanan/0009.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/033_n004688_Keisha_Buchanan/0009.tiff,0.025,0.023403,4370,4370,8288,0.7313913702964783,0.0001440511259716004,1,0,1,1
fgsm,0.025,False,none,-1,34,n001804,"""Craig_Bellamy""",034_n001804_Craig_Bellamy,dataset/clean_cropped/NN1/034_n001804_Craig_Bellamy/0000.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/034_n001804_Craig_Bellamy/0000.tiff,0.025,0.024061,1701,1701,1701,0.9966004490852356,0.3348153531551361,1,1,0,0
fgsm,0.025,False,none,-1,34,n001804,"""Craig_Bellamy""",034_n001804_Craig_Bellamy,dataset/clean_cropped/NN1/034_n001804_Craig_Bellamy/0001.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/034_n001804_Craig_Bellamy/0001.tiff,0.025,0.024017,1701,1701,6649,0.9375109672546387,0.008871030993759632,1,0,1,1
fgsm,0.025,False,none,-1,34,n001804,"""Craig_Bellamy""",034_n001804_Craig_Bellamy,dataset/clean_cropped/NN1/034_n001804_Craig_Bellamy/0002.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/034_n001804_Craig_Bellamy/0002.tiff,0.025,0.024069,1701,1701,3528,0.9242051243782043,0.09280505031347275,1,0,1,1
fgsm,0.025,False,none,-1,34,n001804,"""Craig_Bellamy""",034_n001804_Craig_Bellamy,dataset/clean_cropped/NN1/034_n001804_Craig_Bellamy/0003.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/034_n001804_Craig_Bellamy/0003.tiff,0.025,0.024056,1701,1701,4286,0.9971242547035217,0.06231310963630676,1,0,1,1
fgsm,0.025,False,none,-1,34,n001804,"""Craig_Bellamy""",034_n001804_Craig_Bellamy,dataset/clean_cropped/NN1/034_n001804_Craig_Bellamy/0004.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/034_n001804_Craig_Bellamy/0004.tiff,0.025,0.024016,1701,1701,1977,0.6606502532958984,0.00029145696316845715,1,0,1,1
fgsm,0.025,False,none,-1,34,n001804,"""Craig_Bellamy""",034_n001804_Craig_Bellamy,dataset/clean_cropped/NN1/034_n001804_Craig_Bellamy/0005.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/034_n001804_Craig_Bellamy/0005.tiff,0.025,0.023741,1701,1701,4373,0.8015223741531372,0.04875524714589119,1,0,1,1
fgsm,0.025,False,none,-1,34,n001804,"""Craig_Bellamy""",034_n001804_Craig_Bellamy,dataset/clean_cropped/NN1/034_n001804_Craig_Bellamy/0006.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/034_n001804_Craig_Bellamy/0006.tiff,0.025,0.024056,1701,1701,7081,0.1666366010904312,2.9230572181404568e-05,1,0,1,1
fgsm,0.025,False,none,-1,34,n001804,"""Craig_Bellamy""",034_n001804_Craig_Bellamy,dataset/clean_cropped/NN1/034_n001804_Craig_Bellamy/0007.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/034_n001804_Craig_Bellamy/0007.tiff,0.025,0.02405,1701,1701,1701,0.9384757876396179,0.1713745892047882,1,1,0,0
fgsm,0.025,False,none,-1,34,n001804,"""Craig_Bellamy""",034_n001804_Craig_Bellamy,dataset/clean_cropped/NN1/034_n001804_Craig_Bellamy/0008.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/034_n001804_Craig_Bellamy/0008.tiff,0.025,0.023877,1701,1701,5322,0.9937438368797302,0.009514350444078445,1,0,1,1
fgsm,0.025,False,none,-1,34,n001804,"""Craig_Bellamy""",034_n001804_Craig_Bellamy,dataset/clean_cropped/NN1/034_n001804_Craig_Bellamy/0009.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/034_n001804_Craig_Bellamy/0009.tiff,0.025,0.024042,1701,1701,296,0.85467129945755,0.01604478247463703,1,0,1,1
fgsm,0.025,False,none,-1,35,n008526,"""Thomas_Hitzlsperger""",035_n008526_Thomas_Hitzlsperger,dataset/clean_cropped/NN1/035_n008526_Thomas_Hitzlsperger/0000.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/035_n008526_Thomas_Hitzlsperger/0000.tiff,0.025,0.023952,7925,7925,7925,0.9877873063087463,0.7869607210159302,1,1,0,0
fgsm,0.025,False,none,-1,35,n008526,"""Thomas_Hitzlsperger""",035_n008526_Thomas_Hitzlsperger,dataset/clean_cropped/NN1/035_n008526_Thomas_Hitzlsperger/0001.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/035_n008526_Thomas_Hitzlsperger/0001.tiff,0.025,0.024052,7925,7925,6170,0.7268287539482117,0.0008428147993981838,1,0,1,1
fgsm,0.025,False,none,-1,35,n008526,"""Thomas_Hitzlsperger""",035_n008526_Thomas_Hitzlsperger,dataset/clean_cropped/NN1/035_n008526_Thomas_Hitzlsperger/0002.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/035_n008526_Thomas_Hitzlsperger/0002.tiff,0.025,0.023902,7925,7925,7925,0.9827773571014404,0.8417730927467346,1,1,0,0
fgsm,0.025,False,none,-1,35,n008526,"""Thomas_Hitzlsperger""",035_n008526_Thomas_Hitzlsperger,dataset/clean_cropped/NN1/035_n008526_Thomas_Hitzlsperger/0003.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/035_n008526_Thomas_Hitzlsperger/0003.tiff,0.025,0.024042,7925,7925,7656,0.9403115510940552,0.07256479561328888,1,0,1,1
fgsm,0.025,False,none,-1,35,n008526,"""Thomas_Hitzlsperger""",035_n008526_Thomas_Hitzlsperger,dataset/clean_cropped/NN1/035_n008526_Thomas_Hitzlsperger/0004.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/035_n008526_Thomas_Hitzlsperger/0004.tiff,0.025,0.024039,7925,7925,1189,0.6569246053695679,0.0003410612989682704,1,0,1,1
fgsm,0.025,False,none,-1,35,n008526,"""Thomas_Hitzlsperger""",035_n008526_Thomas_Hitzlsperger,dataset/clean_cropped/NN1/035_n008526_Thomas_Hitzlsperger/0005.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/035_n008526_Thomas_Hitzlsperger/0005.tiff,0.025,0.023983,7925,7925,1499,0.7395939230918884,0.018616510555148125,1,0,1,1
fgsm,0.025,False,none,-1,35,n008526,"""Thomas_Hitzlsperger""",035_n008526_Thomas_Hitzlsperger,dataset/clean_cropped/NN1/035_n008526_Thomas_Hitzlsperger/0006.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/035_n008526_Thomas_Hitzlsperger/0006.tiff,0.025,0.024043,7925,7925,7925,0.9791598320007324,0.11577747762203217,1,1,0,0
fgsm,0.025,False,none,-1,35,n008526,"""Thomas_Hitzlsperger""",035_n008526_Thomas_Hitzlsperger,dataset/clean_cropped/NN1/035_n008526_Thomas_Hitzlsperger/0007.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/035_n008526_Thomas_Hitzlsperger/0007.tiff,0.025,0.023996,7925,7925,8566,0.6285442113876343,0.0008863848051987588,1,0,1,1
fgsm,0.025,False,none,-1,35,n008526,"""Thomas_Hitzlsperger""",035_n008526_Thomas_Hitzlsperger,dataset/clean_cropped/NN1/035_n008526_Thomas_Hitzlsperger/0008.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/035_n008526_Thomas_Hitzlsperger/0008.tiff,0.025,0.022694,7925,7925,7985,0.9733736515045166,0.24450619518756866,1,0,1,1
fgsm,0.025,False,none,-1,35,n008526,"""Thomas_Hitzlsperger""",035_n008526_Thomas_Hitzlsperger,dataset/clean_cropped/NN1/035_n008526_Thomas_Hitzlsperger/0009.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/035_n008526_Thomas_Hitzlsperger/0009.tiff,0.025,0.02401,7925,7925,7925,0.9322999119758606,0.18468889594078064,1,1,0,0
fgsm,0.025,False,none,-1,36,n000762,"""Arifin_Putra""",036_n000762_Arifin_Putra,dataset/clean_cropped/NN1/036_n000762_Arifin_Putra/0001.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/036_n000762_Arifin_Putra/0001.tiff,0.025,0.023014,723,723,2424,0.9006494283676147,0.00021648115944117308,1,0,1,1
fgsm,0.025,False,none,-1,36,n000762,"""Arifin_Putra""",036_n000762_Arifin_Putra,dataset/clean_cropped/NN1/036_n000762_Arifin_Putra/0002.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/036_n000762_Arifin_Putra/0002.tiff,0.025,0.023513,723,723,2169,0.7831339836120605,0.0003092410624958575,1,0,1,1
fgsm,0.025,False,none,-1,36,n000762,"""Arifin_Putra""",036_n000762_Arifin_Putra,dataset/clean_cropped/NN1/036_n000762_Arifin_Putra/0003.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/036_n000762_Arifin_Putra/0003.tiff,0.025,0.024069,723,723,572,0.523733377456665,1.9058843463426456e-05,1,0,1,1
fgsm,0.025,False,none,-1,36,n000762,"""Arifin_Putra""",036_n000762_Arifin_Putra,dataset/clean_cropped/NN1/036_n000762_Arifin_Putra/0004.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/036_n000762_Arifin_Putra/0004.tiff,0.025,0.023994,723,2763,2763,0.34914761781692505,0.0006655642064288259,0,0,0,0
fgsm,0.025,False,none,-1,36,n000762,"""Arifin_Putra""",036_n000762_Arifin_Putra,dataset/clean_cropped/NN1/036_n000762_Arifin_Putra/0005.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/036_n000762_Arifin_Putra/0005.tiff,0.025,0.024061,723,723,2609,0.9494267702102661,0.003715556813403964,1,0,1,1
fgsm,0.025,False,none,-1,36,n000762,"""Arifin_Putra""",036_n000762_Arifin_Putra,dataset/clean_cropped/NN1/036_n000762_Arifin_Putra/0006.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/036_n000762_Arifin_Putra/0006.tiff,0.025,0.023289,723,723,3509,0.9969659447669983,0.128237783908844,1,0,1,1
fgsm,0.025,False,none,-1,36,n000762,"""Arifin_Putra""",036_n000762_Arifin_Putra,dataset/clean_cropped/NN1/036_n000762_Arifin_Putra/0007.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/036_n000762_Arifin_Putra/0007.tiff,0.025,0.023867,723,723,4291,0.9881636500358582,0.004821812734007835,1,0,1,1
fgsm,0.025,False,none,-1,36,n000762,"""Arifin_Putra""",036_n000762_Arifin_Putra,dataset/clean_cropped/NN1/036_n000762_Arifin_Putra/0008.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/036_n000762_Arifin_Putra/0008.tiff,0.025,0.024,723,723,1244,0.3580574095249176,0.0002566281473264098,1,0,1,1
fgsm,0.025,False,none,-1,36,n000762,"""Arifin_Putra""",036_n000762_Arifin_Putra,dataset/clean_cropped/NN1/036_n000762_Arifin_Putra/0009.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/036_n000762_Arifin_Putra/0009.tiff,0.025,0.024008,723,723,723,0.9917219281196594,0.24826011061668396,1,1,0,0
fgsm,0.025,False,none,-1,37,n005727,"""Martin_Bader""",037_n005727_Martin_Bader,dataset/clean_cropped/NN1/037_n005727_Martin_Bader/0000.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/037_n005727_Martin_Bader/0000.tiff,0.025,0.023902,5298,5298,5298,0.9868062734603882,0.8799393773078918,1,1,0,0
fgsm,0.025,False,none,-1,37,n005727,"""Martin_Bader""",037_n005727_Martin_Bader,dataset/clean_cropped/NN1/037_n005727_Martin_Bader/0001.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/037_n005727_Martin_Bader/0001.tiff,0.025,0.023628,5298,5298,5298,0.9677963256835938,0.275566965341568,1,1,0,0
fgsm,0.025,False,none,-1,37,n005727,"""Martin_Bader""",037_n005727_Martin_Bader,dataset/clean_cropped/NN1/037_n005727_Martin_Bader/0002.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/037_n005727_Martin_Bader/0002.tiff,0.025,0.024066,5298,5298,7746,0.8252966403961182,0.007088861428201199,1,0,1,1
fgsm,0.025,False,none,-1,37,n005727,"""Martin_Bader""",037_n005727_Martin_Bader,dataset/clean_cropped/NN1/037_n005727_Martin_Bader/0003.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/037_n005727_Martin_Bader/0003.tiff,0.025,0.023925,5298,5298,5298,0.9628574848175049,0.612230658531189,1,1,0,0
fgsm,0.025,False,none,-1,37,n005727,"""Martin_Bader""",037_n005727_Martin_Bader,dataset/clean_cropped/NN1/037_n005727_Martin_Bader/0004.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/037_n005727_Martin_Bader/0004.tiff,0.025,0.023987,5298,5298,5298,0.9652016162872314,0.2272840291261673,1,1,0,0
fgsm,0.025,False,none,-1,37,n005727,"""Martin_Bader""",037_n005727_Martin_Bader,dataset/clean_cropped/NN1/037_n005727_Martin_Bader/0005.tiff,dataset/attacks/NN1/error_generic/fgsm/eps_0_025/037_n005727_Martin_Bader/0005.tiff,0.025,0.024055,5298,5298,5298,0.9115845561027527,0.2200406938791275,1,1,0,0
